accepted_step,time_s,dt_s,maximum_velocity_m_per_s,axis,face,x,y,z,manifold_max,manifold_p95,manifold_p50,tail_cells,tail_drained_m3,device_ms,wall_ms,owner_identity,owner_commits,owner_projections,owner_r0_iterations,owner_r1_iterations,owner_r2_iterations,owner_actual_working_set_bytes,owner_certified_working_set_bytes,owner_projection_device_ms,owner_nonprojection_device_ms,intermediate_seal_format,intermediate_digest_version,payload_digest_format,payload_digest_version,qualified_kernel_set_sha256,input_payload_root_sha256,publication_payload_root_sha256,publication_payload_bytes
1,0.0016462659696117043,0.0016462659696117043,0.12915171682834625,2,2725,34,39,0,1.4483928680419922e-05,5.9604644775390625e-08,0,0,0,2499.6676654554904,3767.8735419999998,6595963005543842725,68,12,2,2,2,3015933952,5584011264,116.37408309616148,2383.2935823593289,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,8d706581dc02ea40739ceb147ff1bc8fa0f5c1f4de705b4fd8ea10da12d640ed,ff414f915e4242442ad52d942345925b703c1d15923a293d9f1d2e31c2d0cfd1,93556764
2,0.0032925319392234087,0.0016462659696117043,0.15428166091442108,2,2659,37,38,0,4.7087669372558594e-05,5.9604644775390625e-08,0,0,0,3243.8116671983153,4736.9040420000001,12767193507821324487,86,15,3,3,3,3016228864,5584011264,149.80175066739321,3094.0099165309221,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,cacda6a5a7548754d19d8e6df1fe8e90a01c05a80508f364d9282a88cb968559,3a4cb9ab393e9395928afb007aa7a32f7852238cbf25a893b4d754cf7d8d46aa,93556764
3,0.004938797908835113,0.0016462659696117043,0.16907502710819244,2,2659,37,38,0,7.6711177825927734e-05,5.9604644775390625e-08,0,0,0,3088.1922498811036,4567.0129999999999,5166631406016365777,86,15,3,3,3,3016228864,5584011264,136.18383230641484,2952.0084175746888,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,bf85a613b8fcf2645d70e918d48bfa8d047c54d479dacf23b2e8a44f5527bac7,60687bb6d6e4c3e8946f8f551079f58bdb477a8e6ad16032375105d465dc6a6d,93556764
