beginning_time_s,candidate,dt_s,tail_cells,tail_drained_m3,physical_velocity_max_m_per_s,restoration_delta_velocity_max_m_per_s,terminal_velocity_max_m_per_s,physical_impulse_max_kg_per_m2_s,restoration_impulse_max_kg_per_m2_s,terminal_axis,terminal_face,terminal_provisional_momentum,terminal_physical_momentum,terminal_momentum,terminal_face_density,terminal_physical_velocity,terminal_velocity,restoration_axis,restoration_face,compatibility_residual_max,column_stress_rate_max,column_buoyancy_rate_max,column_advection_rate_max,column_source_rate_max,column_pressure_rate_max,column_restoration_rate_max,column_total_rate_max,column_closure_residual_max,column_vreman_min_m2_per_s,column_vreman_max_m2_per_s,attempt_velocity_max_m_per_s,attempt_velocity_axis,attempt_velocity_face,attempt_velocity_x,attempt_velocity_y,attempt_velocity_z,force_inclusive_provisional_byte_identity,force_inclusive_provisional_difference_count,force_inclusive_provisional_difference_max,source_packet_field_sha256
2.3172706417390145,0,0.001020406954921782,6763,0.0015072436311485725,15.138726234436035,1.152097225189209,15.0224609375,2.3365218639373779,0.53220558166503906,2,507115,14.74886417388916,13.9046630859375,13.79787540435791,0.91848301887512207,15.138726234436035,15.0224609375,2,473720,3.6548954085446894e-07,3.0314023740851495,9.7054358762332384,1216.5647989345173,0,827.31804588334205,309.5340865595183,1101.6755847451334,1.4603155307213456e-05,0.00012035676627419889,0.002620588056743145,15.0224609375,2,507115,34,35,105,0,1532020,2.6716814041137695,4aaf9c81e16027bf61fefbe86fbeffe7e2ac736181868cb005c531682d2adcb7
