beginning_time_s,candidate,represented_dt_s,maximum_deviation,p95,tail_cells,tail_drained_m3,dynamics_passed,physical_valid,terminal_valid,token,next_available,suggested_dt_s,disposition,error
0.004938797908835113,0,0,0,0,0,0,0,0,0,0,0,0,2,projected-Heun resident stage device validation failed: stage=1 bitmap=33565184
