beginning_time_s,dt_s,x,y,z_face,beginning_momentum,stress_rate,buoyancy_rate,advection_rate,source_rate,pressure_gradient_rate,total_rate,closure_residual,nonpressure_split_residual,accepted_scalar_face_alpha
2.1079791976176079,0.0014283567883043276,38,42,31,1.4639288324376685,-1.8449916736372693,6.8164883059840875,-1.0096398329447425,0,-5.0138411228323676,-1.0519843234302915,4.0190073491430667e-14,-8.8817841970012523e-16,1
2.1079791976176079,0.0014283567883043276,38,42,32,1.3183523874162086,-0.053288424309351434,6.2034697251500539,-1.3213719683912579,0,0.32593156663232986,5.1547408990817747,7.1054273576010019e-15,-8.8817841970012523e-16,1
2.1079791976176079,0.0014283567883043276,38,42,33,1.0279848720120066,2.851738074729552,5.5311104749054394,-13.141004253635344,0,-0.74207457838858493,-5.5002302823889382,-4.5297099404706387e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,34,1.229083664819169,1.3217375471004238,5.2218036177120863,-34.510511432234466,0,-1.6981280015387277,-29.665098268960683,3.5527136788005009e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,35,1.7204194380550666,-0.86755336126841387,5.0139897019994031,-46.812200335516607,0,0.93541076860989292,-41.73035322617573,-2.1316282072803006e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,36,2.0470231211388596,-1.262390099530718,4.932348322003369,-28.680014219377956,0,8.6567889955778643,-16.353267001327438,1.4921397450962104e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,37,2.0693965130584702,-1.2528639177382095,5.1689059318004675,16.432661755130454,0,7.9134532442032377,28.262157013395949,5.6843418860808015e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,38,1.8432236028671261,-1.0078069913091197,5.4192265567642526,27.658922584540498,0,-0.80421896494800293,31.266123185047629,2.8421709430404007e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,39,1.7642457187191438,-0.71435213395170383,5.3816762487378575,-4.742446032204815,0,3.3890120813168449,3.3138901638981837,3.7747582837255322e-14,-8.8817841970012523e-16,1
2.1079791976176079,0.0014283567883043276,38,42,40,1.9022152233434328,-0.9442957833965484,5.2482573183665266,-3.1793687169972653,0,3.4847091270320663,4.6093019450047796,-6.3060667798708891e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,41,1.9707121176379547,-0.12242513540785049,5.0279761677954316,-10.416560122511008,0,8.6745785910309223,3.1635695009074958,6.9722005946459831e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,42,2.6041300852793241,-1.9971432160859766,4.699745164885119,-55.544992800967982,0,-8.6911870401854543,-61.533577892354295,-7.1054273576010019e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,43,3.0347222073609532,-4.6612852691183324,4.0978323023085164,58.937268693687002,0,-35.575960948358073,22.79785477851911,1.2079226507921703e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,44,2.1066567500531339,1.056292176030986,2.6551673372224274,103.81351053488649,0,9.130670316658053,116.65564036479796,-1.2789769243681803e-13,-4.4408920985006262e-16,1
2.1079791976176079,0.0014283567883043276,38,42,45,1.1906392997531194,2.1262257874661907,1.468642665763761,1.2705715007476535,0,21.547902023415485,26.413341977393088,-4.2632564145606011e-14,4.4408920985006262e-16,1
2.1079791976176079,0.0014283567883043276,38,42,46,1.7121877539888788,0.36876262665613924,1.5130162242000402,-5.0496237448618366,0,-0.16206086908723485,-3.3299057630928921,3.5083047578154947e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,47,1.2197303071884944,0.77693045371456582,1.8610824605795193,27.808591203716293,0,-2.0543591241576977,28.392244993852678,-3.1974423109204508e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,48,0.83972057553804691,1.6506152633678719,1.8386952626195818,18.190258336211013,0,1.7438046503211149,23.423373512519579,2.1316282072803006e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,49,0.96340717067468529,1.5847772515231724,1.3063725198757012,-9.2852772574137727,0,-8.7526424946018224,-15.146769980616721,-8.8817841970012523e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,50,1.2673338492821389,1.5651436096443212,0.65381166872794283,-21.338990826102389,0,-13.247770196104833,-32.367805743834957,4.2632564145606011e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,51,1.4433726093548735,1.3665881656861192,0.33128127085214243,-13.333634171515769,0,15.682729302382247,4.046964567404741,2.042810365310288e-14,-2.2204460492503131e-16,1
2.1079791976176079,0.0014283567883043276,38,42,52,1.5366278960172397,0.75033003680991661,0.30968456573289788,-2.7318796990836294,0,7.8622274352712243,6.1903623387304094,-5.1514348342607263e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,53,1.722734079567013,0.82484235304836995,0.45222869434724222,0.26099450999268492,0,8.7269316279201021,10.264997185308399,1.2434497875801753e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,54,1.4993894335167559,1.6168485215331465,0.74627672171671933,11.091615692475527,0,8.122091037038885,21.576831972764278,2.4868995751603507e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,55,1.4507240848575589,1.9161959459784024,0.91922583100865241,-17.022761558573357,0,-8.1114413747493952,-22.2987811563357,3.907985046680551e-14,-4.4408920985006262e-16,1
2.1079791976176079,0.0014283567883043276,38,42,56,2.2495462033348876,0.61825799102233214,0.9333519968166053,-58.355717142987544,0,2.8906684024782154,-53.913438752670395,9.2370555648813024e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,57,2.6024874084553553,-0.47463883341814861,1.0564315113991274,-8.6457703806905091,0,-2.0378176895571851,-10.101795392266716,-1.3677947663381929e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,58,2.3104820016212146,0.53222018601806964,1.2131550455143225,32.685744675257737,0,1.718281868374232,36.149401775164364,1.2789769243681803e-13,2.2204460492503131e-16,1
2.1079791976176079,0.0014283567883043276,38,42,59,1.8446241570916424,0.74560838954885156,1.1585951345691097,18.385972417222732,0,4.6445058736349143,24.934681814975605,-7.1054273576010019e-15,-2.2204460492503131e-16,1
2.1079791976176079,0.0014283567883043276,38,42,60,1.6181996180984655,0.89980920134878528,0.96712520859416062,-13.26663615987462,0,-3.3557923751324323,-14.755494125064107,3.1974423109204508e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,61,2.2332957311758239,-0.14172501278610461,0.85709722186090054,-28.293959594199713,0,3.6395027920045613,-23.939084593120356,3.1974423109204508e-14,1.1102230246251565e-16,1
2.1079791976176079,0.0014283567883043276,38,42,62,2.2142575483799831,0.11939832248072624,0.83855165585793001,18.747847130466457,0,7.0450182579146334,26.750815366719749,2.1316282072803006e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,63,1.7294255806551222,0.8477379079181534,0.86229895188327965,10.389599482425419,0,0.31408648600150296,12.413722828228355,-5.5067062021407764e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,64,2.2227900743386391,0.63918415605044887,0.96859325808413532,-62.331173403583648,0,-3.3630623135356075,-64.086458302984681,1.2789769243681803e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,65,3.1102728115599949,0.075551252261710333,1.1590688645586469,-75.95737772199476,0,5.3429927449362422,-69.379764860238168,5.6843418860808015e-14,2.2204460492503131e-16,1
2.1079791976176079,0.0014283567883043276,38,42,66,3.5083602585481231,-1.2078653051510626,1.2830966046187515,-40.304284041775148,0,16.041412831243193,-24.187639911064267,-3.5527136788005009e-15,2.2204460492503131e-16,1
2.1079791976176079,0.0014283567883043276,38,42,67,3.6506745828383975,-0.83528964162674013,1.3322447316344803,23.911200586416697,0,-1.7142315935375634,22.693924082886877,3.5527136788005009e-14,-1.1102230246251565e-16,1
2.1079791976176079,0.0014283567883043276,38,42,68,3.2254126883198819,-0.3521155200501358,1.4727252625844582,33.832091079630658,0,14.833031332156386,49.785732154321366,-4.9737991503207013e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,69,3.0743826443311519,0.54919171742024531,1.671795132063786,8.4650292422194511,0,-1.2803557244036552,9.4056603672998271,6.3948846218409017e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,70,3.0822061613805403,0.13487911911866002,1.8041336199496145,10.273521290236987,0,-7.4501103934712214,4.7624236358340406,-1.5187850976872141e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,71,2.8853869667822978,0.99370380408209258,1.9060271827339421,-3.1361861087193352,0,7.177378653252779,6.9409235313494779,-8.6153306710912148e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,72,2.909615224463054,2.0033343656616251,2.0860808435738045,-65.244756813634382,0,1.7511683664911077,-59.404173237907848,-1.4210854715202004e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,73,3.844481135738897,-1.0889915210404295,2.3665985928495306,-132.03015292863677,0,11.655336252947409,-119.09720960388024,-1.4210854715202004e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,74,4.3362437206078921,-2.8745687667958011,2.7575275891117674,50.841193295531276,0,13.087894216970129,63.812046334817367,-1.4210854715202004e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,75,3.1555074944957355,0.61320253664666446,3.3289910792997088,159.00892323854879,0,-8.668651432309634,154.28246542218551,1.7053025658242404e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,76,2.6579668853464589,1.6715746985215105,3.9229717143053198,11.901301004122841,0,-3.8183169032723225,13.67753051367735,-5.8619775700208265e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,77,2.9164440710314636,0.40364551227081469,4.3855266817515925,-43.867586141327493,0,-9.3604095913920453,-48.438823538697136,-2.1316282072803006e-14,-8.8817841970012523e-16,1
2.1079791976176079,0.0014283567883043276,38,42,78,3.1771817602320787,-0.88761305662968604,4.6494594878582944,-48.024133518226407,0,-14.068029221163558,-58.330316308161358,7.815970093361102e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,79,3.2117700317673794,-1.8301571143704358,4.6486201829367584,-9.0827216781050595,0,-5.4950015021154197,-11.759260111654157,1.3500311979441904e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,80,3.0348635004482589,-0.13606774671634758,4.309157572359835,-5.6375972451075782,0,21.830519087708982,20.366011668244891,1.5276668818842154e-13,8.8817841970012523e-16,1
2.1079791976176079,0.0014283567883043276,38,42,81,2.986602224066119,0.61113600763990705,3.7611766295042179,-8.7984408772868896,0,6.0661231946995393,1.6399949545567747,1.1080025785759062e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,82,3.2580468629181585,0.45678025089351304,3.4932255906656149,-35.583888796925152,0,-12.373530581234677,-44.007413536600701,-1.3500311979441904e-13,-4.4408920985006262e-16,1
2.1079791976176079,0.0014283567883043276,38,42,83,3.7791923052643961,-1.4698925663676055,3.5973645412780355,-42.365043632762884,0,-0.14690033422590348,-40.38447199207836,-8.5265128291212022e-14,4.4408920985006262e-16,1
2.1079791976176079,0.0014283567883043276,38,42,84,3.764279366874792,-0.48068450632504933,3.8553956939253462,10.655803914370985,0,-2.0189432523705726,12.01157184960071,9.9475983006414026e-14,4.4408920985006262e-16,1
2.1079791976176079,0.0014283567883043276,38,42,85,3.6535715898792938,-0.65686654043714054,4.0543384681970078,35.880362880763215,0,-6.7153287850200396,32.56250602350304,7.1054273576010019e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,86,3.3461861484922593,-1.0999478800136191,4.1890631608244817,61.652959744160981,0,-14.110231934085164,50.631843090886676,-5.6843418860808015e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,87,3.1063611552094486,-1.1976097814006406,4.4380380895613918,25.172839297040834,0,-15.756516101065893,12.656751504135693,-1.0658141036401503e-14,-4.4408920985006262e-16,1
2.1079791976176079,0.0014283567883043276,38,42,88,3.1135434779472897,-2.6453684632397136,4.6273484837121712,63.966313391583427,0,-4.9225688083469734,61.025724603708916,-9.9475983006414026e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,89,2.3708894118219526,-0.75903933952701008,4.5237688238685294,84.235693052942835,0,2.2558651306123529,90.2562876678967,1.1368683772161603e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,90,1.6489053823295547,3.3828990929959981,4.2254633538818798,19.568192711346562,0,-4.2727793395552904,22.903775818669146,4.6185277824406512e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,91,1.7570968706835719,1.9209146186172676,4.0043816111330939,-13.206277826409723,0,-9.6963550077210954,-16.977336604380458,-7.460698725481052e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,92,2.2121790092216376,0.15597865645720788,3.9092494730500418,-87.585204053462746,0,7.7103648218619547,-75.809611102093541,-1.5631940186722204e-13,0,1
2.1079791976176079,0.0014283567883043276,38,42,93,2.8364665434356331,-1.0275246151506776,3.8689296124390538,-41.936543620668779,0,-14.090049512358233,-53.185188135738635,6.3948846218409017e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,94,2.1775636679342338,0.95896642171486635,3.9098824915060955,82.234360373058209,0,-2.7059467464125864,84.397262539866574,9.9475983006414026e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,95,0.97939294547247213,3.3605522453707275,3.7901644734072679,33.781370108886236,0,-5.9280208756453927,35.004065952018834,-2.8421709430404007e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,96,0.71836031214200557,3.2274274676980266,3.0374412276242788,0.58634936823197403,0,-25.430178794528047,-18.578960730973769,2.1316282072803006e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,97,0.84279730332554337,1.1182478983811392,2.0738185101920417,-10.28572394504036,0,-4.2681264030198944,-11.361783939487072,5.3290705182007514e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,98,0.89011019280045756,0.37606551463912408,1.5649712605962387,-12.260843626430869,0,12.314986663435034,1.9951798122395275,5.5511151231257827e-15,-2.2204460492503131e-16,1
2.1079791976176079,0.0014283567883043276,38,42,99,1.071304042409374,0.11540092888456888,1.2432508879621693,-25.391112169855369,0,-11.808708343001216,-35.841168696009845,-4.9737991503207013e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,100,1.5733127554743149,-0.091877873242756369,0.86663854603189294,-31.123175451598705,0,-24.549306025029534,-54.897720803839107,-6.3948846218409017e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,101,1.9010984553971619,-0.52044169682455665,0.58581405893942851,-5.1963302792744077,0,4.2895571998390238,-0.84140071732051247,-3.1197266991966899e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,102,1.712117541047806,-0.51329852537659182,0.47957068437706762,15.69865676721297,0,44.602174446585622,60.26710337279907,-1.4210854715202004e-14,2.7755575615628914e-17,1
2.1079791976176079,0.0014283567883043276,38,42,103,1.2990815109251421,-0.28140412995782915,0.39054241187695171,57.385642824165387,0,-1.8555808985974911,55.639200207487022,2.8421709430404007e-14,1.3877787807814457e-17,1
2.1079791976176079,0.0014283567883043276,38,42,104,1.039691273893609,0.11725191091977966,0.19517505423728138,65.057537786613779,0,-41.982236752372508,23.387727999398329,2.4868995751603507e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,105,0.88157276100375137,0.06666600295528001,0.035326433315773072,22.408772753107513,0,-3.3188700861854183,19.191895103193147,-2.4868995751603507e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,106,0.71893585078823119,0.098706796616660347,0.00041432253924890964,6.5230071378308105,0,11.185032079203321,17.807160336190041,3.907985046680551e-14,1.3877787807814457e-17,1
2.1079791976176079,0.0014283567883043276,38,42,107,0.58195788780071289,0.0041481135299243337,2.5450635519284586e-05,2.7376754728632484,0,12.551490179426466,15.293339216455157,3.1974423109204508e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,108,0.41036972812034578,0.038102509239714616,1.8898463079598126e-05,1.6739016367517519,0,18.786032072201348,20.498055116655895,3.5527136788005009e-15,6.9388939039072284e-18,1
2.1079791976176079,0.0014283567883043276,38,42,109,0.22468863873902389,0.024914228548701137,1.3555835304651019e-05,1.0717083088127488,0,11.412914572451834,12.50955066564859,-8.8817841970012523e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,110,0.24243709312682291,0.041109362085810702,5.944150978661872e-06,0.29642892242741248,0,-9.556462492675541,-9.2189182640113394,8.8817841970012523e-15,6.9388939039072284e-18,1
2.1079791976176079,0.0014283567883043276,38,42,111,0.33751220975776752,-0.0071070602114152309,6.6586648055850241e-07,0.1085026052462178,0,-5.9314866072998793,-5.8300903963985959,-8.8817841970012523e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,112,0.35171747457833336,-0.0054376314858690447,1.2620993667733505e-08,0.37816851226353976,0,0.72043883765135297,1.0931697310500175,3.7747582837255322e-15,-8.6736173798840355e-19,1
2.1079791976176079,0.0014283567883043276,38,42,113,0.32477190748437273,-0.0016909268116752304,8.997356060413963e-10,0.46949809123135494,0,3.1840048717741198,3.651812037093535,-1.7763568394002505e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,114,0.29400203112676598,-0.001723151335539535,6.4540418048819592e-11,0.21973559058566189,0,2.2637794171980152,2.481791856512678,-5.773159728050814e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,115,0.28473230076566242,-0.001147027437231881,1.5220820936967526e-12,0.079291167144665248,0,0.3675607301548377,0.44570486986379315,-1.6264767310758543e-14,-2.1684043449710089e-19,1
2.1079791976176079,0.0014283567883043276,38,42,116,0.28538115037455064,0.0011209754647697333,1.3217508310070512e-12,0.13230419833103602,0,0.030527621328055594,0.1639527951251831,8.9372953482325102e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,117,0.28169132831238886,0.0019383643799500568,1.1039994585182456e-12,0.20254531934524911,0,0.67717498469398918,0.88165866842029228,-1.7985612998927536e-14,0,1
2.1079791976176079,0.0014283567883043276,38,42,118,0.2704932936114639,0.0016651122620743451,8.4814159584389864e-13,0.22280455142667055,0,1.3619368497135071,1.5864065134031002,-1.1324274851176597e-14,-2.1684043449710089e-19,1
2.1079791976176079,0.0014283567883043276,38,42,119,0.25473018045264023,0.0010545035709963366,6.3474525080486893e-13,0.20531914322682004,0,1.7248491752144377,1.9312228220128889,0,0,1
2.1079791976176079,0.0014283567883043276,38,42,120,0.23780859466289683,0.00060052340956749249,4.6816545085093248e-13,0.17261573926915891,0,1.8098216840910002,1.9830379467701948,2.2204460492503131e-16,0,1
2.1079791976176079,0.0014283567883043276,38,42,121,0.22178611997831565,0.00034081497372195273,3.3533711363276095e-13,0.13869040976577285,0,1.7443763485209014,1.8834075732607316,4.6629367034256575e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,122,0.20753368966892169,0.00019959722795713725,1.8508866661548495e-13,0.10928795017303716,0,1.6207884783630739,1.7302760257642533,8.659739592076221e-15,-2.7105054312137611e-20,1
2.1079791976176079,0.0014283567883043276,38,42,123,0.19525670721456667,0.00012129538648113964,1.2738455290595139e-13,0.085600891082344366,0,1.4873860631201732,1.573108249589126,-8.4376949871511897e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,124,0.18486740866528067,7.6166947171355835e-05,1.0234314506973873e-13,0.067015703830253071,0,1.3648790857939401,1.4319709565714669,-4.6629367034256575e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,125,0.17618042592085958,4.9031856135466251e-05,9.1455576445298435e-14,0.052469028736564755,0,1.2601427690911762,1.3126608296839679,-3.3306690738754696e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,126,0.16899984568850784,3.1993672225277996e-05,8.0568007820858154e-14,0.040959244140587811,0,1.174055448280904,1.2150466860937976,8.8817841970012523e-16,6.7762635780344027e-21,1
2.1079791976176079,0.0014283567883043276,38,42,127,0.16315191258881429,2.0795893185318523e-05,4.6816545085093252e-14,0.031679613564139064,0,1.1052885403823069,1.1369889498396781,-4.4408920985006262e-16,0,1
2.1079791976176079,0.0014283567883043276,38,42,128,0.1584942371091321,1.3026145557165967e-05,2.1775137248880584e-14,0.024015686121169083,0,1.0519777086855371,1.076006420952285,8.2156503822261584e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,129,0.15491532761276058,7.4506284183128786e-06,-6.5325411746641748e-15,0.017495984323510745,0,1.0123862425967427,1.0298896775486652,-9.1038288019262836e-15,-8.4703294725430034e-22,1
2.1079791976176079,0.0014283567883043276,38,42,130,0.15233472613131974,2.1478591153351483e-06,-1.2302952545617527e-13,0.011827948378604715,0,0.98513674894676251,0.99696684518435952,-5.773159728050814e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,131,0.15067094232867287,1.5815164261061577e-05,-3.5928976460652957e-13,0.0062789730705067881,0,0.96925865251345644,0.97555344074786499,2.6645352591003757e-15,0,1
2.1079791976176079,0.0014283567883043276,38,42,132,0.15005409323416385,0,-2.6130164698656699e-13,0.0033735950772751403,0,0.96406560099870586,0.96743919607571971,1.1102230246251565e-16,0,1
2.1094075544059123,0.0013938661707454899,38,42,0,0.0091868138524079726,0,7.0836010585679681,-0,0,-7.0836010585679672,8.8817841970012523e-16,-8.8817841970012523e-16,0,1
2.1094075544059123,0.0013938661707454899,38,42,1,0.089643277590246775,0.15160759461586615,8.3848372514101168,-2.9193533604494837,0,-4.577879614092641,1.0392118714838583,-2.886579864025407e-15,0,1
2.1094075544059123,0.0013938661707454899,38,42,2,0.22625773886210343,0.071568515737644223,7.0872652436992212,-0.21675875860139859,0,-6.1420244177279191,0.80005058310754684,0,8.8817841970012523e-16,1
