beginning_time_s,dt_s,column_x,column_y,maximum_face,maximum_vertical_velocity_m_per_s,stress_rate_abs_max,buoyancy_rate_abs_max,advection_rate_abs_max,source_rate_abs_max,pressure_rate_abs_max,total_rate_abs_max,closure_residual_abs_max,nonpressure_split_residual_abs_max,accepted_scalar_face_alpha_min,accepted_scalar_face_alpha_max,accepted_scalar_face_alpha_at_velocity_max
2.1079791976176079,0.0014283567883043276,38,42,550954,4.9420277091359148,4.6612852691183324,8.397049308218449,159.00892323854879,0,44.602174446585622,154.28246542218551,1.7053025658242404e-13,8.8817841970012523e-16,1,1,1
2.1094075544059123,0.0013938661707454899,38,42,550954,4.9303498877675551,4.6780681281423577,8.3848372514101168,169.21287044253114,0,43.395146381461728,163.72998085238447,1.5276668818842154e-13,8.8817841970012523e-16,0.85065192269605794,1,1
2.1108014205766579,0.0013808187964197307,38,42,632310,4.9041783184099659,4.5681120068064072,8.3733847475871066,168.78816727626491,0,40.219736628681055,163.74903196506543,2.7355895326763857e-13,1.7763568394002505e-15,0.2336664391490455,1,1
2.1121822393730776,0.0014001842065305564,38,42,632310,4.9022423032413149,4.3444940555904781,8.3622050422288563,156.98396675580051,0,39.104130703483676,153.84473551889798,2.8421709430404007e-13,1.7763568394002505e-15,0.25688380284863971,1,1
2.1135824235796083,0.0014194811003979092,38,42,639706,4.8889390646870652,4.2535486873623771,8.3507111942974586,133.64006920634287,0,43.982100503781218,133.95065833026067,2.2737367544323206e-13,8.8817841970012523e-16,0.27525363445715234,1,1
2.1150019046800064,0.0013859283184475689,38,42,639706,4.9597460305579748,4.3684526252114999,8.3390688991287654,133.4540767974533,0,44.889365126873592,129.57681676444781,1.5454304502782179e-13,1.7763568394002505e-15,0.29519365303000794,1,1
2.1163878329984538,0.0013431931063766513,38,42,639706,5.0180342903423636,4.3919709901394537,8.3269288443172655,150.50011067978244,0,43.591620996775177,141.79330210843244,2.7000623958883807e-13,8.8817841970012523e-16,0.3296086653217799,1,1
2.1177310261048303,0.0013478242096043517,38,42,639706,5.0622892562330364,4.5633742022177941,8.3140181293497726,159.0245701544294,0,41.719394479899407,146.8000698290619,2.8421709430404007e-13,1.7763568394002505e-15,0.38942037563227289,1,1
