beginning_time_s,candidate,dt_s,x,y,z_face,beginning_momentum,stress_rate,buoyancy_rate,advection_rate,source_rate,pressure_gradient_rate,restoration_rate,total_rate,closure_residual,lower_vreman_m2_per_s,upper_vreman_m2_per_s
2.1485307584734983,0,0.00020996076636947691,46,45,0,0.0092033324763178825,-1.6633867913504441e-06,4.8883538944112557,24.509458779681232,0,12029.844924944522,-5334.2953179681672,6724.9469167531743,-0.00050123388609790709,0.017372220754623413,0.017372220754623413
2.1485307584734983,0,0.00020996076636947691,46,45,1,11.584749221801758,-236.36495759680531,9.5433701075809267,15092.204343186082,0,-14446.791389810953,1882.764070900753,2301.3554367866582,9.0949470177292824e-13,0.017372220754623413,0.0044814888387918472
2.1485307584734983,0,0.00020996076636947691,46,45,2,10.652364730834961,-152.08067980400313,9.3480053289368179,135.26991403201217,0,1026.9357934084694,394.95399196889133,1414.4270249343067,0,0.0044814888387918472,0.0067546605132520199
2.1485307584734983,0,0.00020996076636947691,46,45,3,8.0636348724365234,-29.538479195952092,9.4167331443818352,2911.312329286267,0,-2481.2792752956429,147.94252610512299,557.85383404417701,4.5474735088646412e-13,0.0067546605132520199,0.0049113910645246506
2.1485307584734983,0,0.00020996076636947691,46,45,4,4.8118877410888672,-13.912757857873856,9.5500181101236912,4059.6667354661927,0,-297.42484270945192,78.147774450850179,3836.0269274598409,4.5474735088646412e-13,0.0049113910645246506,0.0031378432177007198
2.1485307584734983,0,0.00020996076636947691,46,45,5,2.7071003913879395,-13.197435002121511,9.6704517495155731,1764.89742323366,0,990.25675733557046,43.637617325947708,2795.2648146425722,0,0.0031378432177007198,0.0038683044258505106
2.1485307584734983,0,0.00020996076636947691,46,45,6,1.0951601266860962,-0.94795415206986999,9.5649897001703721,535.98051952282424,0,821.97162289857067,26.272391508022306,1392.8415694775176,0,0.0038683044258505106,0.0041593997739255428
2.1485307584734983,0,0.00020996076636947691,46,45,7,1.3443245887756348,3.9590989821874838,7.886840905508957,-295.949777917071,0,-4544.0259488339452,22.972090171643497,-4805.1576966916764,0,0.0041593997739255428,0.00061159773031249642
2.1485307584734983,0,0.00020996076636947691,46,45,8,2.4404301643371582,-3.5771421268368466,5.5620638028043867,-154.11304348910903,0,-3309.1341242829935,21.751244109358257,-3439.511001986777,0,0.00061159773031249642,0.0016467623645439744
2.1485307584734983,0,0.00020996076636947691,46,45,9,1.580152153968811,0.73042474443101568,5.0358408565776624,267.1496772267239,0,3604.5939172440121,17.242019867214605,3894.7518799389591,-4.5474735088646412e-13,0.0016467623645439744,0.0016128919087350368
2.1485307584734983,0,0.00020996076636947691,46,45,10,0.28449296951293945,4.1147132522164283,5.5145131190623156,110.22773678068398,0,2878.9071770565733,13.371820037628581,3012.1359602461648,4.5474735088646412e-13,0.0016128919087350368,0.00093013286823406816
2.1485307584734983,0,0.00020996076636947691,46,45,11,0.92354077100753784,0.4977457643588053,5.8246499229228146,-87.982959156784872,0,-4652.79011815175,11.256701750728459,-4723.1939088993549,7.0971170316624921e-05,0.00093013286823406816,0.00048992381198331714
2.1485307584734983,0,0.00020996076636947691,46,45,12,1.9964605569839478,-2.18865439909667,5.864393223528551,-99.734933215713411,0,888.33647986047515,10.292522923895758,802.56980839308937,0,0.00048992381198331714,0.00082297757035121322
2.1485307584734983,0,0.00020996076636947691,46,45,13,0.067664958536624908,1.2593567932785867,5.5374456782924,150.44127905018397,0,7915.1215948219879,9.7860726564578151,8082.1458199713707,7.0971170316624921e-05,0.00082297757035121322,0.0003581313940230757
2.1485307584734983,0,0.00020996076636947691,46,45,14,0.20739181339740753,3.488114893452452,4.922394550633979,-16.862891878333791,0,-3913.9589495546074,9.4740833941740163,-3912.9373195658504,-7.097116986187757e-05,0.0003581313940230757,0.0013381760800257325
2.1485307584734983,0,0.00020996076636947691,46,45,15,2.6299383640289307,-2.964678674563503,4.7349835331638435,-377.97087492897685,0,-4328.4214966683057,9.3114174730742736,-4695.3106492656079,0,0.0013381760800257325,0.0004539273795671761
