beginning_time_s,candidate,represented_dt_s,maximum_deviation,p95,tail_cells,tail_drained_m3,dynamics_passed,physical_valid,terminal_valid,token,next_available,suggested_dt_s,disposition,error
0.072435702662914991,0,0,0,0,0,0,0,0,0,0,0,0,2,projected-Heun resident stage device validation failed: stage=0 bitmap=33565184 eos_failure_cell=179246 eos_failure_term_bitmap=3
