accepted_step,time_s,dt_s,maximum_velocity_m_per_s,axis,face,x,y,z,manifold_max,manifold_p95,manifold_p50,tail_cells,tail_drained_m3,device_ms,wall_ms,owner_identity,owner_commits,owner_projections,owner_r0_iterations,owner_r1_iterations,owner_r2_iterations,owner_actual_working_set_bytes,owner_certified_working_set_bytes,owner_projection_device_ms,owner_nonprojection_device_ms
1,0.0016462659696117043,0.0016462659696117043,0.12921424210071564,2,2725,34,39,0,1.4704122804687358e-05,4.203214487574769e-08,1.9102943227267133e-08,0,0,74518.425583373755,75892.422374999995,4997210526464181428,39,13,3,4,3,2410671744,5372362752,2442.0542509760708,72076.371332397684
