# HITEMP pruned exponential-sum Planck-mean surface v1
# T_grid 300.0 2500.0 50.0
# columns T_gas T_rad kappaP_cm2_per_molecule d_dTgas d_dTrad d2_dTgas_dTrad
850.0 850.0 3.40570499413758261e-20 1.24474147884203879e-25 -2.75556511347662142e-24 -2.14155136445975922e-27
850.0 900.0 3.37454948142645893e-20 2.51511749145116996e-26 -9.42295241245812216e-24 -1.83038638530045029e-27
850.0 950.0 3.31412918724098539e-20 -5.86700043098773877e-26 -1.44992923020033663e-23 -1.52513529302923162e-27
850.0 1000.0 3.23181323677734315e-20 -1.27740158475500699e-25 -1.82215520078854098e-23 -1.24227392361982740e-27
850.0 1050.0 3.13377430732564100e-20 -1.83406686504640838e-25 -2.08267236916800652e-23 -9.89794236907240963e-28
850.0 1100.0 3.02504421382532406e-20 -2.27271165989433411e-25 -2.25320061340159540e-23 -7.70305566108086163e-28
850.0 1150.0 2.90963719046366638e-20 -2.60978085436117704e-25 -2.35265138657260643e-23 -5.83211083001122979e-28
850.0 1200.0 2.79069669584574486e-20 -2.86093461031372397e-25 -2.39695022305144735e-23 -4.26161820628544929e-28
850.0 1250.0 2.67064161177568774e-20 -3.04042301000409835e-25 -2.39919867140003124e-23 -2.95987082280497316e-28
850.0 1300.0 2.55129992220589200e-20 -3.16082972283413387e-25 -2.36999010512329297e-23 -1.89263681833968296e-28
850.0 1350.0 2.43402506320429062e-20 -3.23303606119594501e-25 -2.31777444842232718e-23 -1.02645263822596927e-28
850.0 1400.0 2.31979404606169736e-20 -3.26630820315633901e-25 -2.24921615310962024e-23 -3.30374022313095795e-29
850.0 1450.0 2.20928844572067144e-20 -3.26844602739670626e-25 -2.16951884808788401e-23 2.23231839500617582e-29
850.0 1500.0 2.10296022297407898e-20 -3.24595594645171490e-25 -2.08270657227267901e-23 6.58467267622391563e-29
850.0 1550.0 2.00108460748664425e-20 -3.20422576423930530e-25 -1.99186037332953295e-23 9.96009572972167693e-29
850.0 1600.0 1.90380220579846261e-20 -3.14768954711775694e-25 -1.89931344962456089e-23 1.25338486857313561e-28
850.0 1650.0 1.81115228563353620e-20 -3.07997667712929504e-25 -1.80680986209122868e-23 1.44531489241263257e-28
850.0 1700.0 1.72309892084832678e-20 -3.00404296663553510e-25 -1.71563230568874269e-23 1.58408081747679027e-28
850.0 1750.0 1.63955141098867217e-20 -2.92228384463516442e-25 -1.62670418685901680e-23 1.67987289479661654e-28
850.0 1800.0 1.56038014035689706e-20 -2.83663076640757589e-25 -1.54067069203615388e-23 1.74111017096513941e-28
850.0 1850.0 1.48542882373817122e-20 -2.74863253407664685e-25 -1.45796286643947814e-23 1.77472379340004872e-28
850.0 1900.0 1.41452390161997403e-20 -2.65952339292862755e-25 -1.37884806334267108e-23 1.78640279205958974e-28
850.0 1950.0 1.34748169502752282e-20 -2.57027974254472917e-25 -1.30346952436748626e-23 1.78080416474678848e-28
850.0 2000.0 1.28411380542159353e-20 -2.48166716956174191e-25 -1.23187733112607056e-23 1.76173053878175475e-28
850.0 2050.0 1.22423114437442069e-20 -2.39427932855202664e-25 -1.16405253048832995e-23 1.73227923787991448e-28
850.0 2100.0 1.16764689696664658e-20 -2.30857000335539131e-25 -1.09992587415178327e-23 1.69496662974807271e-28
850.0 2150.0 1.11417865843358294e-20 -2.22487949232266948e-25 -1.03939231877872812e-23 1.65183140300893926e-28
850.0 2200.0 1.06364993242682546e-20 -2.14345628707546819e-25 -9.82322195574955408e-24 1.60452006485175794e-28
850.0 2250.0 1.01589113874393784e-20 -2.06447485984487372e-25 -9.28569768108794490e-24 1.55435754785614034e-28
850.0 2300.0 9.70740246369112902e-21 -1.98805024010568335e-25 -8.77979745749464379e-24 1.50240541361945518e-28
850.0 2350.0 9.28043122419828378e-21 -1.91424994633977100e-25 -8.30392199917313474e-24 1.44950976729749960e-28
850.0 2400.0 8.87653667705788988e-21 -1.84310374158124199e-25 -7.85646235199120672e-24 1.39634066253270409e-28
850.0 2450.0 8.49433793958080707e-21 -1.77461159992189044e-25 -7.43582692209749264e-24 1.34342448401418226e-28
850.0 2500.0 8.13253285482968170e-21 -1.70875020321599587e-25 -7.04046099766543638e-24 1.29117054419348781e-28
900.0 300.0 1.08505981711527700e-20 1.37622127063351431e-25 1.57532861771646928e-23 5.16621204708740766e-27
900.0 350.0 1.21725002077352918e-20 4.03206245179379252e-25 3.82765956646914839e-23 5.19963740955020440e-27
900.0 400.0 1.46597354943518120e-20 6.35357521689872501e-25 6.00411492343502874e-23 3.91799801428833793e-27
900.0 450.0 1.80102711103778132e-20 7.84642426631917772e-25 7.20935198786379091e-23 2.01197203593999294e-27
900.0 500.0 2.16867782547260386e-20 8.37395328910469078e-25 7.33264126645579224e-23 1.45491807950455005e-28
900.0 550.0 2.52065443269286058e-20 8.06219769574261135e-25 6.63971240936429911e-23 -1.30855282938879537e-27
900.0 600.0 2.82484666577740459e-20 7.15226590598233344e-25 5.47633033370506645e-23 -2.24650240743027074e-27
900.0 650.0 3.06530646372094465e-20 5.89322223515423429e-25 4.13081512629241759e-23 -2.72111278056425075e-27
900.0 700.0 3.23819074049858474e-20 4.48958720172551830e-25 2.79823059679107854e-23 -2.84512491043618581e-27
900.0 750.0 3.34723858445746089e-20 3.08694821577780366e-25 1.59018286281508674e-23 -2.73529239318465534e-27
900.0 800.0 3.40015756763763673e-20 1.77700935473229322e-25 5.57787346307836161e-24 -2.48827858701676404e-27
900.0 850.0 3.40616673308970811e-20 6.09609879780493165e-26 -2.86349473861196588e-24 -2.17483393184478529e-27
900.0 900.0 3.37451174416771576e-20 -3.94743425026355168e-26 -9.51478184211992469e-24 -1.84229585184916721e-27
900.0 950.0 3.31367193056606598e-20 -1.23442840036071570e-25 -1.45754212021881175e-23 -1.51978419360040739e-27
900.0 1000.0 3.23101216147835832e-20 -1.91893795759437530e-25 -1.82831957479556781e-23 -1.22345105751157960e-27
900.0 1050.0 3.13269792717669603e-20 -2.46352364877207064e-25 -2.08754850975760490e-23 -9.60806104149982138e-28
900.0 1100.0 3.02375264913571592e-20 -2.88572319457145550e-25 -2.25696052236219918e-23 -7.33932733534310583e-28
900.0 1150.0 2.90818201914186209e-20 -3.20324364748260052e-25 -2.35546280324930739e-23 -5.41728394912807809e-28
900.0 1200.0 2.78912140665766999e-20 -3.43276654041205832e-25 -2.39896799279433599e-23 -3.81389930751646296e-28
900.0 1250.0 2.66898236290975934e-20 -3.58935185231317526e-25 -2.40056079642333252e-23 -2.49355784448757552e-28
900.0 1300.0 2.54958641988614899e-20 -3.68621387147886953e-25 -2.37081664399023652e-23 -1.41876061135557542e-28
900.0 1350.0 2.43228145043800291e-20 -3.73471627894731402e-25 -2.31816805017929368e-23 -5.53370353452356027e-29
900.0 1400.0 2.31803974071735332e-20 -3.74448728346354782e-25 -2.24926344870707898e-23 1.35710010918518421e-29
900.0 1450.0 2.20753889809535924e-20 -3.72359253235174928e-25 -2.16929221803060743e-23 6.77823999663056726e-29
900.0 1500.0 2.10122758183094866e-20 -3.67872813845575147e-25 -2.08226600474576148e-23 1.09841796116882520e-28
900.0 1550.0 1.99937829445593842e-20 -3.61541214391292444e-25 -1.99125525249513208e-23 1.41921416446349337e-28
900.0 1600.0 1.90212940393171906e-20 -3.53816284953800156e-25 -1.89858419228899593e-23 1.65854281619585158e-28
900.0 1650.0 1.80951835069586142e-20 -3.45065865344419793e-25 -1.80598936860864758e-23 1.83173767810165344e-28
900.0 1700.0 1.72150772488078365e-20 -3.35587773145008626e-25 -1.71474721878975660e-23 1.95154003173594005e-28
900.0 1750.0 1.63800562756380329e-20 -3.25621797501959289e-25 -1.62577596739665634e-23 2.02848092542378597e-28
900.0 1800.0 1.55888148028749152e-20 -3.15359868696801363e-25 -1.53971652822958691e-23 2.07122709993056255e-28
900.0 1850.0 1.48397822908107825e-20 -3.04954601460319556e-25 -1.45699643616399311e-23 2.08688519794540188e-28
900.0 1900.0 1.41312170482420718e-20 -2.94526422549942019e-25 -1.37788016932545589e-23 2.08126411672156325e-28
900.0 1950.0 1.34612774910609836e-20 -2.84169486026191479e-25 -1.30250862102447637e-23 2.05909816232787374e-28
900.0 2000.0 1.28280759013354196e-20 -2.73956562627829699e-25 -1.23092995996296486e-23 2.02423497297036128e-28
900.0 2050.0 1.22297185260874872e-20 -2.63943068455926388e-25 -1.16312367893064173e-23 1.97979261096915548e-28
900.0 2100.0 1.16643350482808273e-20 -2.54170376184527999e-25 -1.09901927061325030e-23 1.92829016216205681e-28
900.0 2150.0 1.11300998193821505e-20 -2.44668531042365531e-25 -1.03851067485837651e-23 1.87175586403652779e-28
900.0 2200.0 1.06252467321545234e-20 -2.35458474758527405e-25 -9.81467404552562728e-24 1.81181635185962310e-28
900.0 2250.0 1.01480792080055307e-20 -2.26553863875047336e-25 -9.27743067404067818e-24 1.74977014813121746e-28
900.0 2300.0 9.69697645382229499e-21 -2.17962554341267579e-25 -8.77181849718460859e-24 1.68664807065541925e-28
900.0 2350.0 9.27039689133338508e-21 -2.09687811977827061e-25 -8.29623408265520121e-24 1.62326282158308099e-28
900.0 2400.0 8.86687946366466918e-21 -2.01729298022744984e-25 -7.84906521370561395e-24 1.56024965371886787e-28
900.0 2450.0 8.48504336767763967e-21 -1.94083870303186022e-25 -7.42871775345445931e-24 1.49809969323579479e-28
900.0 2500.0 8.12358663800909482e-21 -1.86746233375593345e-25 -7.03363503188225440e-24 1.43718722748442974e-28
950.0 300.0 1.08572737881234569e-20 1.29502432256292092e-25 1.60124439099777257e-23 5.19897769105716635e-27
950.0 350.0 1.21924831566053741e-20 3.96167420922386942e-25 3.85366497519855407e-23 5.20196782204024371e-27
950.0 400.0 1.46912919954853311e-20 6.26952415989068433e-25 6.02355645333036968e-23 3.85896555950409418e-27
950.0 450.0 1.80491788842095106e-20 7.71759088981120962e-25 7.21911506075747948e-23 1.89450478893677425e-27
950.0 500.0 2.17281493142196834e-20 8.17617397556414965e-25 7.33297896568483839e-23 -8.52129344216109806e-30
950.0 550.0 2.52461519750632596e-20 7.78360275411267077e-25 6.63275082107572700e-23 -1.47387627182046041e-27
950.0 600.0 2.82833189866736789e-20 6.79252660993375034e-25 5.46470094744658119e-23 -2.40302140080212817e-27
950.0 650.0 3.06814358675861367e-20 5.46020720046136492e-25 4.11686673053706309e-23 -2.85619797822130532e-27
950.0 700.0 3.24031060176383238e-20 3.99574624780352037e-25 2.78373140517917016e-23 -2.95280862582841387e-27
950.0 750.0 3.34864526241249319e-20 2.54643551519641869e-25 1.57630517505132586e-23 -2.81439567453006440e-27
950.0 800.0 3.40090094181074517e-20 1.20376230430184903e-25 5.45212653685056799e-24 -2.54057089195727074e-27
950.0 850.0 3.40632127214774916e-20 1.62502252412423001e-27 -2.97297322588306848e-24 -2.20361157988935329e-27
950.0 900.0 3.37416171053181205e-20 -9.97415303020997455e-26 -9.60713484600532752e-24 -1.85142301060064083e-27
950.0 950.0 3.31290190555327531e-20 -1.83755873177699107e-25 -1.46512474790092140e-23 -1.51311194141088145e-27
950.0 1000.0 3.22990151090477133e-20 -2.51552592146764910e-25 -1.83438935128900417e-23 -1.20450509179811282e-27
950.0 1050.0 3.13131797303198239e-20 -3.04821852847741914e-25 -2.09228163671815032e-23 -9.32648563471085272e-28
950.0 1100.0 3.02216558793316045e-20 -3.45458092182647750e-25 -2.26054236189723093e-23 -6.99128336010730126e-28
950.0 1150.0 2.90644089906755026e-20 -3.75348228073361437e-25 -2.35807200555743253e-23 -5.02367810271183388e-28
950.0 1200.0 2.78727069727615825e-20 -3.96254125484908751e-25 -2.40076812080172469e-23 -3.39140649594234341e-28
950.0 1250.0 2.66705881573306286e-20 -4.09755836169885993e-25 -2.40169668674557336e-23 -2.05522790179890690e-28
950.0 1300.0 2.54762003328300936e-20 -4.17232246637782340e-25 -2.37141361841966265e-23 -9.74624640571720598e-29
950.0 1350.0 2.43029642961983039e-20 -4.19863506631050483e-25 -2.31833273725363985e-23 -1.10997057841510505e-29
950.0 1400.0 2.31605539355336837e-20 -4.18645151952724853e-25 -2.24908542673670525e-23 5.70728726498117901e-29
950.0 1450.0 2.20557043880043375e-20 -4.14407635195290488e-25 -2.16884599585143798e-23 1.10146263428093599e-28
950.0 1500.0 2.09928683339765714e-20 -4.07837499630144000e-25 -2.08161305628093455e-23 1.50787824373980321e-28
950.0 1550.0 1.99747429146616576e-20 -3.99498059347644453e-25 -1.99044594874095170e-23 1.81264925360028193e-28
950.0 1600.0 1.90026890305925371e-20 -3.89848471672297471e-25 -1.89765955355178213e-23 2.03483577563459048e-28
950.0 1650.0 1.80770625877586175e-20 -3.79260711760411447e-25 -1.80498260745344674e-23 2.19032526889593193e-28
950.0 1700.0 1.71974745514569946e-20 -3.68034325575900552e-25 -1.71368507158590229e-23 2.29227367382970834e-28
950.0 1750.0 1.63629939434315287e-20 -3.56409040925900223e-25 -1.62467982710837992e-23 2.35151775386306175e-28
950.0 1800.0 1.55723054163462411e-20 -3.44575419163103510e-25 -1.53860339812245942e-23 2.37694515168853139e-28
950.0 1850.0 1.48238308573247646e-20 -3.32683772705175004e-25 -1.45587972653349090e-23 2.37581780202536244e-28
950.0 1900.0 1.41158226278675652e-20 -3.20851581186691677e-25 -1.37677035919301860e-23 2.35404947442219491e-28
950.0 1950.0 1.34464345210623781e-20 -3.09169627742137075e-25 -1.30141380521998184e-23 2.31644088305058454e-28
950.0 2000.0 1.28137752719172352e-20 -2.97707056321186659e-25 -1.22985629986640427e-23 2.26687697868999806e-28
950.0 2050.0 1.22159484514866587e-20 -2.86515526810211649e-25 -1.16207577280903038e-23 2.20849135277636714e-28
950.0 2100.0 1.16510817699001163e-20 -2.75632620347568264e-25 -1.09800045721292827e-23 2.14380252147210640e-28
950.0 2150.0 1.11173481713644385e-20 -2.65084624323018838e-25 -1.03752328181412434e-23 2.07482645547502565e-28
950.0 2200.0 1.06129805944923806e-20 -2.54888805954422333e-25 -9.80512951310346212e-24 2.00316921948189204e-28
950.0 2250.0 1.01362818678465928e-20 -2.45055265321720783e-25 -9.26822430736569155e-24 1.93010306462947094e-28
950.0 2300.0 9.68563089194939546e-21 -2.35588443275810547e-25 -8.76295398531180608e-24 1.85662882157496411e-28
950.0 2350.0 9.25948600774288873e-21 -2.26488346547615900e-25 -8.28771113225444525e-24 1.78352699251333934e-28
950.0 2400.0 8.85638625365772548e-21 -2.17751541401153673e-25 -7.84088043914349830e-24 1.71139954536965006e-28
950.0 2450.0 8.47495105780907841e-21 -2.09371958031636075e-25 -7.42086539812566315e-24 1.64070407330079300e-28
950.0 2500.0 8.11387878953262623e-21 -2.01341540335256006e-25 -7.02610755154177401e-24 1.57178169406040228e-28
1000.0 300.0 1.08635564027016269e-20 1.21944579358697395e-25 1.62730787568747769e-23 5.22554787187138245e-27
1000.0 350.0 1.22121205994497074e-20 3.89440142698172830e-25 3.87967325291825988e-23 5.20099694555495664e-27
1000.0 400.0 1.47224333169474906e-20 6.18813918579644175e-25 6.04270659325672690e-23 3.80160575858037352e-27
1000.0 450.0 1.80874527081479978e-20 7.59354759692526282e-25 7.22830724571268625e-23 1.78372178326368428e-27
1000.0 500.0 2.17685524239088943e-20 7.98751388336898675e-25 7.33257234378295845e-23 -1.52192024067122427e-28
1000.0 550.0 2.52844018405970991e-20 7.51983388299943833e-25 6.62499309497170782e-23 -1.62701588892921746e-27
1000.0 600.0 2.83164233551829202e-20 6.45381644852382961e-25 5.45232006202647110e-23 -2.54715000792679355e-27
1000.0 650.0 3.07077078142248973e-20 5.05421224400355143e-25 4.10227164308728844e-23 -2.97986420180124526e-27
1000.0 700.0 3.24219146027912695e-20 3.53423806585355335e-25 2.76871840081218176e-23 -3.05074013506225680e-27
1000.0 750.0 3.34979071093743079e-20 2.04264533947752231e-25 1.56205166958928085e-23 -2.88571619496287526e-27
1000.0 800.0 3.40136757874144397e-20 6.70626550670852564e-26 5.32391203206325165e-24 -2.58707889430850382e-27
1000.0 850.0 3.40618963436705626e-20 -5.34579137976903379e-26 -3.08379015583169731e-24 -2.22846527846815089e-27
1000.0 900.0 3.37352124097968733e-20 -1.55601418130943142e-25 -9.69988480468399145e-24 -1.85826184633287174e-27
1000.0 950.0 3.31184142309530029e-20 -2.39582745756674225e-25 -1.47267153839274920e-23 -1.50553013997903815e-27
1000.0 1000.0 3.22850372461666562e-20 -3.06708867040761133e-25 -1.84036474883635585e-23 -1.18577295379809762e-27
1000.0 1050.0 3.12965675390293983e-20 -3.58822635813277959e-25 -2.09687656497628037e-23 -9.05592867916497122e-28
1000.0 1100.0 3.02030500586560055e-20 -3.97948082126173006e-25 -2.26395448888010357e-23 -6.66107126447574424e-28
1000.0 1150.0 2.90443531852128484e-20 -4.26078781232396713e-25 -2.36048999476068581e-23 -4.65296279173842298e-28
1000.0 1200.0 2.78516545562839807e-20 -4.45062299857735217e-25 -2.40236350791574678e-23 -2.99541011835391834e-28
1000.0 1250.0 2.66489117852636245e-20 -4.56546178846698141e-25 -2.40262053713248789e-23 -1.64582163002379096e-28
1000.0 1300.0 2.54542023890464092e-20 -4.61961481366927663e-25 -2.37179603302264716e-23 -5.60899708321367689e-29
1000.0 1350.0 2.42808871490725669e-20 -4.62527960084283885e-25 -2.31828394324226559e-23 3.00215428391612878e-29
1000.0 1400.0 2.31385894262685055e-20 -4.59270611046105175e-25 -2.24869765474854650e-23 9.74406595562260090e-29
1000.0 1450.0 2.20340022897746401e-20 -4.53041280812585279e-25 -2.16819565826394666e-23 1.49401298357668461e-28
1000.0 1500.0 2.09715437085404408e-20 -4.44541568369970580e-25 -2.08076294472596024e-23 1.88682477636798485e-28
1000.0 1550.0 1.99538823991298084e-20 -4.34344917005302673e-25 -1.98944729839678898e-23 2.17637881617513125e-28
1000.0 1600.0 1.89823561416907107e-20 -4.22916824275511307e-25 -1.89655390150552105e-23 2.38239533583908652e-28
1000.0 1650.0 1.80573021543190842e-20 -4.10632723466023240e-25 -1.80380341995894007e-23 2.52126083657084214e-28
1000.0 1700.0 1.71783163910475229e-20 -3.97793453265196360e-25 -1.71245914205532857e-23 2.60650350956338696e-28
1000.0 1750.0 1.63444558941352970e-20 -3.84638431025873476e-25 -1.62342846090552247e-23 2.64923325897684854e-28
1000.0 1800.0 1.55543958248139243e-20 -3.71356742574365923e-25 -1.53734340670605607e-23 2.65853389710600784e-28
1000.0 1850.0 1.48065506123189404e-20 -3.58096398930776101e-25 -1.45462425542791916e-23 2.64180413422064729e-28
1000.0 1900.0 1.40991668163581163e-20 -3.44972013365815393e-25 -1.37552957366218915e-23 2.60504899473525390e-28
1000.0 1950.0 1.34303937724314772e-20 -3.32071136940549953e-25 -1.30019545561592647e-23 2.55312582322831006e-28
1000.0 2000.0 1.27983368454542896e-20 -3.19459466762394586e-25 -1.22866618616474796e-23 2.48995009738369214e-28
1000.0 2050.0 1.22010971132375565e-20 -3.07185114335964096e-25 -1.16091812525394997e-23 2.41866646876372510e-28
1000.0 2100.0 1.16368004971120057e-20 -2.95282094792394695e-25 -1.09687824750980464e-23 2.34179019559100260e-28
1000.0 2150.0 1.11036187161151458e-20 -2.83773173103329275e-25 -1.03643847704440345e-23 2.26132365040374062e-28
1000.0 2200.0 1.05997839325246045e-20 -2.72672181373134100e-25 -9.79466720747546975e-24 2.17885201885652031e-28
1000.0 2250.0 1.01235985539749235e-20 -2.61985902161606198e-25 -9.25815314019597381e-24 2.09562173283859627e-28
1000.0 2300.0 9.67344133955567521e-21 -2.51715596439136751e-25 -8.75327442187381348e-24 2.01260464334725122e-28
1000.0 2350.0 9.24777070670077181e-21 -2.41858240980095261e-25 -8.27841981305051164e-24 1.93055045557299655e-28
1000.0 2400.0 8.84512593840769977e-21 -2.32407528469068444e-25 -7.83197107471573062e-24 1.85002952698614576e-28
1000.0 2450.0 8.46412683515272525e-21 -2.23354674017295837e-25 -7.41232949117563932e-24 1.77146776802987300e-28
1000.0 2500.0 8.10347223396703589e-21 -2.14689063873891551e-25 -7.01793497817777823e-24 1.69517507984358908e-28
1050.0 300.0 1.08694779149746604e-20 1.15081041095219701e-25 1.65349132829468083e-23 5.24715929174988926e-27
1050.0 350.0 1.22314333055212246e-20 3.83209186258754734e-25 3.90567016179533477e-23 5.19756463089069495e-27
1050.0 400.0 1.47531788422889090e-20 6.11157490968833540e-25 6.06157487137156367e-23 3.74630241163005845e-27
1050.0 450.0 1.81251228933426755e-20 7.47652893454373876e-25 7.23696204850112771e-23 1.67956838290253758e-27
1050.0 500.0 2.18080393491748116e-20 7.81008742901970865e-25 7.33147230336069887e-23 -2.85928165762896310e-28
1050.0 550.0 2.53213736513291054e-20 7.27273758128671470e-25 6.61649871995145419e-23 -1.76861540805045289e-27
1050.0 600.0 2.83478896942433983e-20 6.13762530283364940e-25 5.43924785381627398e-23 -2.67965339191866201e-27
1050.0 650.0 3.07320194374742627e-20 4.67633409849441772e-25 4.08708506583670033e-23 -3.09290583282830586e-27
1050.0 700.0 3.24384977437604421e-20 3.10576884244683166e-25 2.75323849749378070e-23 -3.13967881348061658e-27
1050.0 750.0 3.35069349426277671e-20 1.57592146343948673e-25 1.54745956090160567e-23 -2.94993961712772814e-27
1050.0 800.0 3.40157765697743712e-20 1.77625734766287115e-26 5.19350418632511355e-24 -2.62839563540795541e-27
1050.0 850.0 3.40579313840091346e-20 -1.04312664345461356e-25 -3.19576209962651396e-24 -2.24989027872617928e-27
1050.0 900.0 3.37261236717109785e-20 -2.07101226866832638e-25 -9.79292789042086752e-24 -1.86321328492871720e-27
1050.0 950.0 3.31051286135249379e-20 -2.90988533310116345e-25 -1.48017880051874451e-23 -1.49735367939997399e-27
1050.0 1000.0 3.22684122435260048e-20 -3.57441506280416292e-25 -1.84624751303172276e-23 -1.16749400052896764e-27
1050.0 1050.0 3.12773649261959065e-20 -4.08443909735088845e-25 -2.10133932444198972e-23 -8.79813892960830662e-28
1050.0 1100.0 3.01819273850913365e-20 -4.46138839945409266e-25 -2.26720620814421749e-23 -6.34990118444233145e-28
1050.0 1150.0 2.90218658409889876e-20 -4.72617482827653455e-25 -2.36272849543846051e-23 -4.30590623293426172e-28
1050.0 1200.0 2.78282635660113089e-20 -4.89805551650935782e-25 -2.40376759185826182e-23 -2.62632146107184822e-28
1050.0 1250.0 2.66249942363981368e-20 -4.99411906123144390e-25 -2.40334692625567460e-23 -1.26546624424380970e-28
1050.0 1300.0 2.54300626135002793e-20 -5.02914840115694916e-25 -2.37197915205178591e-23 -1.77490279234948424e-29
1050.0 1350.0 2.42567675815915614e-20 -5.01569810490681144e-25 -2.31803726137894294e-23 6.80534510032549794e-29
1050.0 1400.0 2.31146805778460634e-20 -4.96428249848772575e-25 -2.24811578019104818e-23 1.34714115430181670e-28
1050.0 1450.0 2.20104515920025347e-20 -4.88361093408065913e-25 -2.16735669891617526e-23 1.85596880581808574e-28
1050.0 1500.0 2.09484631724669407e-20 -4.78083272167444172e-25 -2.07973085568410078e-23 2.23582022466981608e-28
1050.0 1550.0 1.99313551366135792e-20 -4.66177100354593040e-25 -1.98827406762671632e-23 2.51101259779071122e-28
1050.0 1600.0 1.89604418498011308e-20 -4.53113526205057175e-25 -1.89528150529856156e-23 2.70186101798451390e-28
1050.0 1650.0 1.80360416846304329e-20 -4.39270840875533330e-25 -1.80246552712482071e-23 2.82520007341351820e-28
1050.0 1700.0 1.71577355288531950e-20 -4.24950800360636453e-25 -1.71108257239579275e-23 2.89489080576316506e-28
1050.0 1750.0 1.63245684660131455e-20 -4.10392309128740416e-25 -1.62203441722844938e-23 2.92228611780489289e-28
1050.0 1800.0 1.55352062416052274e-20 -3.95782906631465278e-25 -1.53594850559503587e-23 2.91664321647306423e-28
1050.0 1850.0 1.47880559414625391e-20 -3.81268330375073165e-25 -1.45324138343996384e-23 2.88548063920912331e-28
1050.0 1900.0 1.40813584643880377e-20 -3.66960427974089775e-25 -1.37416859460484263e-23 2.83488229850166399e-28
1050.0 1950.0 1.34132588461342662e-20 -3.52943671631806897e-25 -1.29886379230355732e-23 2.76975338441404691e-28
1050.0 2000.0 1.27818592491680690e-20 -3.39280501499042210e-25 -1.22736929730217758e-23 2.69403389991308815e-28
1050.0 2050.0 1.21852584301557922e-20 -3.26015694987130364e-25 -1.15965989527182213e-23 2.61087570328472343e-28
1050.0 2100.0 1.16215806942232953e-20 -3.13179930476808624e-25 -1.09566130449982431e-23 2.52278858652991234e-28
1050.0 2150.0 1.10889967054517148e-20 -3.00792687553512105e-25 -1.03526445152849324e-23 2.43176036377626979e-28
1050.0 2200.0 1.05857380155654171e-20 -2.88864602587011036e-25 -9.78336455896973743e-24 2.33935531708726821e-28
1050.0 2250.0 1.01101067712097989e-20 -2.77399378301593889e-25 -9.24729036123236290e-24 2.24679472551358455e-28
1050.0 2300.0 9.66048174321163808e-21 -2.66395328819771341e-25 -8.74284898627734382e-24 2.15502262670873171e-28
1050.0 2350.0 9.23532157133717418e-21 -2.55846627227641974e-25 -8.26842552011872078e-24 2.06475944662509707e-28
1050.0 2400.0 8.83316592137194632e-21 -2.45744310676301058e-25 -7.82239894749276380e-24 1.97654568671703134e-28
1050.0 2450.0 8.45263509668297089e-21 -2.36077088063516991e-25 -7.40316849855101036e-24 1.89077747764276638e-28
1050.0 2500.0 8.09242852489191397e-21 -2.26831987119912418e-25 -7.00917261359100325e-24 1.80773548810979979e-28
1100.0 300.0 1.08750762348019988e-20 1.09019888889827599e-25 1.67977271178031159e-23 5.26486244663538020e-27
1100.0 350.0 1.22504505073500494e-20 3.77628553955925613e-25 3.93164548593139924e-23 5.19243908299234349e-27
1100.0 400.0 1.47835579252711381e-20 6.04166588305404027e-25 6.08017278940763864e-23 3.69345663105256553e-27
1100.0 450.0 1.81622301895586161e-20 7.36847406690374642e-25 7.24511290969455658e-23 1.58206667611677175e-27
1100.0 500.0 2.18466718213957964e-20 7.64576144547354796e-25 7.32972800241113510e-23 -4.10026780168492839e-28
1100.0 550.0 2.53571559192697456e-20 7.04397244837466144e-25 6.60732429610486403e-23 -1.89919327086079180e-27
1100.0 600.0 2.83778351021112001e-20 5.84531849858460944e-25 5.42554100365364864e-23 -2.80117044184845621e-27
1100.0 650.0 3.07545150596932146e-20 4.32760643927779643e-25 4.07135853749007765e-23 -3.19599862150501582e-27
1100.0 700.0 3.24530235794194409e-20 2.71103804016221876e-25 2.73733508718037017e-23 -3.22027788485911089e-27
1100.0 750.0 3.35137236375867711e-20 1.14665040344957496e-25 1.53256287129691347e-23 -3.00766007843609720e-27
1100.0 800.0 3.40155139295394416e-20 -2.75131759646337411e-26 5.06114955121159425e-24 -2.66503763116835794e-27
1100.0 850.0 3.40515301363388133e-20 -1.50952133767783139e-25 -3.30872879986707534e-24 -2.26831960167690290e-27
1100.0 900.0 3.37145692669897367e-20 -2.54273458394349312e-25 -9.88617907042821883e-24 -1.86662902643448621e-27
1100.0 950.0 3.30893832063809233e-20 -3.38021424140325862e-25 -1.48764432226259096e-23 -1.48885967844902259e-27
1100.0 1000.0 3.22493608905959017e-20 -4.03810872807391719e-25 -1.85204051657126350e-23 -1.14987966977571362e-27
1100.0 1050.0 3.12557902059785569e-20 -4.53755165813738886e-25 -2.10567677129558859e-23 -8.55466912836734052e-28
1100.0 1100.0 3.01585019519643755e-20 -4.90106409900844394e-25 -2.27030739938872499e-23 -6.05885640675807566e-28
1100.0 1150.0 2.89971555274363661e-20 -5.15044797513553415e-25 -2.36479960073798914e-23 -3.98320654157256913e-28
1100.0 1200.0 2.78027361131899115e-20 -5.30567030017439185e-25 -2.40499401230975104e-23 -2.28452769809693634e-28
1100.0 1250.0 2.65990305300796578e-20 -5.38437460508544656e-25 -2.40389050217723499e-23 -9.14301663040661023e-29
1100.0 1300.0 2.54039685403976688e-20 -5.40176960495331354e-25 -2.37197820523331919e-23 1.75657387768418189e-29
