scope,source,case_record_sha256,owner_identity,stage,phase,raw_iteration_tag,iteration,trace_index,axis,face,column_z,side,provisional_momentum_kg_m-2_s-1,projected_velocity_m_s-1,projected_momentum_kg_m-2_s-1,shared_alpha,delta_reference_trace_index,delta_previous_provisional_momentum_kg_m-2_s-1,delta_previous_projected_velocity_m_s-1,delta_previous_projected_momentum_kg_m-2_s-1,local_convergence_enclosure
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,0,32,1,0,-8.3233961944984003e-09,-5.0734931811291517e-09,-3.2873668232014097e-09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,1,30,1,0,-9.8914325619148258e-09,-4.7538200931285246e-08,-1.7243596772686942e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,0,33,1,1,-2.0367048492175854e-08,2.549565003562293e-08,1.0969307240316084e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,1,34,1,1,-1.3803461484940271e-08,8.0560369042359525e-08,2.9165672543740584e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,0,52,2,0,1.7955773756739291e-08,-3.6354251164993912e-08,-2.3623201172995323e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,1,50,2,0,4.081664073396496e-08,-4.3185359288600011e-08,-1.5474281411798074e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,0,53,2,1,-1.0251674353867202e-07,-9.2888932101686805e-08,-3.9478024405070755e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,1,54,2,1,-1.027943667963882e-07,-9.5891667939440595e-09,-3.4560372341729817e-09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,0,72,3,0,-5.3485029738453704e-09,1.2668412097127657e-08,8.2084889996281163e-09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,1,70,3,0,-8.3773450398894056e-09,6.1342193546920498e-09,2.225072570638531e-09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,0,73,3,1,-7.8100548250858992e-09,7.8468710695833721e-11,3.376054991122146e-11,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,1,74,3,1,-1.8847727822901561e-09,1.0547689832662854e-08,3.8186280804097805e-09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,2,10,0,0,1.6707960526218812e-07,3.6549856474721309e-08,2.7230100840824889e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,2,26,1,0,3.5516052321327152e-08,1.1747913220006012e-07,5.7923152496641706e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,2,42,2,0,2.1590572885088477e-08,-4.1188606303421693e-08,-2.0308071668750927e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,2,58,3,0,-9.3210701379575767e-08,-1.8249993516405993e-08,-8.9981710971187567e-09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,bootstrap,4294967295,0,0,2,74,4,0,-1.7942927144076748e-08,-1.0073549105982238e-08,-7.5353971951130916e-09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,0,12,0,0,3.7380857520474819e-08,-0.003678592387586832,-0.0023903697729110718,1,0,0,-0.0036785727429435866,-0.0023903570077123959,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,1,10,0,0,4.9485908704127723e-08,-0.0099911531433463097,-0.0035800514742732048,1,0,0,-0.0099911382212649613,-0.0035800461273609585,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,0,13,0,1,-7.9310638056995231e-08,0.0082569727674126625,0.0035092327743768692,1,0,0,0.0082570439375899696,0.0035092630218720444,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,1,14,0,1,-9.6627921664094174e-08,0.012080341577529907,0.0043538780882954597,1,0,0,0.012080385903320945,0.0043538940637617429,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,0,32,1,0,-8.3233961944984003e-09,0.00016676512314006686,0.00010805536294355989,1,0,0,0.00016677019663324799,0.00010805865031038309,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,1,30,1,0,-9.8914325619148258e-09,-0.0038075211923569441,-0.0013811073731631041,1,0,0,-0.0038074736541560128,-0.0013810901295663314,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,0,33,1,1,-2.0367048492175854e-08,0.0076749729923903942,0.0033020980190485716,1,0,0,0.0076749474967403586,0.0033020870497413313,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,1,34,1,1,-1.3803461484940271e-08,0.0083895232528448105,0.0030373008921742439,1,0,0,0.0083894426924757681,0.0030372717265017002,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,0,52,2,0,1.7955773756739291e-08,-0.0034872405230998993,-0.0022660288959741592,1,0,0,-0.0034872041688487343,-0.0022660052727729862,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,1,50,2,0,4.081664073396496e-08,-0.010625817812979221,-0.0038074683398008347,1,0,0,-0.010625774627619933,-0.0038074528655194229,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,0,53,2,1,-1.0251674353867202e-07,0.009813159704208374,0.004170617088675499,1,0,0,0.0098132525931404757,0.004170656566699904,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,1,54,2,1,-1.027943667963882e-07,0.015893660485744476,0.0057282433845102787,1,0,0,0.01589367007491127,0.0057282468405475129,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,0,72,3,0,-5.3485029738453704e-09,0.00021868347539566457,0.00014169581118039787,1,0,0,0.00021867080698356745,0.00014168760269139824,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,1,70,3,0,-8.3773450398894056e-09,-0.0005298253963701427,-0.00019218417583033442,1,0,0,-0.00052983153058949739,-0.00019218640090290506,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,0,73,3,1,-7.8100548250858992e-09,0.0057043926790356636,0.00245427037589252,1,0,0,0.0057043926005669529,0.00245427034213197,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,1,74,3,1,-1.8847727822901561e-09,0.0052565275691449642,0.0019030446419492364,1,0,0,0.0052565170214551316,0.001903040823321156,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,2,10,0,0,1.6707960526218812e-07,-0.014875155873596668,-0.011082177050411701,1,0,0,-0.014875192423453143,-0.011082204280512542,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,2,26,1,0,3.5516052321327152e-08,0.0023222218733280897,0.001144972862675786,1,0,0,0.0023221043941958897,0.0011449149395232894,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,2,42,2,0,2.1590572885088477e-08,-0.00563775934278965,-0.0027797012589871883,1,0,0,-0.0056377181541833465,-0.0027796809509155196,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,2,58,3,0,-9.3210701379575767e-08,0.0098691610619425774,0.0048659960739314556,1,0,0,0.0098691793119360938,0.0048660050721025527,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,0,1,1,2,74,4,0,-1.7942927144076748e-08,0.0061757802031934261,0.0046197180636227131,1,0,0,0.0061757902767425321,0.0046197255990199082,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,0,12,0,0,3.7380857520474819e-08,-0.003678592387586832,-0.0023903697729110718,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,1,10,0,0,4.9485908704127723e-08,-0.0099911531433463097,-0.0035800514742732048,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,0,13,0,1,-7.9310638056995231e-08,0.0082569727674126625,0.0035092327743768692,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,1,14,0,1,-9.6627921664094174e-08,0.012080341577529907,0.0043538780882954597,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,0,32,1,0,-8.3233961944984003e-09,0.00016676512314006686,0.00010805536294355989,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,1,30,1,0,-9.8914325619148258e-09,-0.0038075211923569441,-0.0013811073731631041,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,0,33,1,1,-2.0367048492175854e-08,0.0076749729923903942,0.0033020980190485716,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,1,34,1,1,-1.3803461484940271e-08,0.0083895232528448105,0.0030373008921742439,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,0,52,2,0,1.7955773756739291e-08,-0.0034872405230998993,-0.0022660288959741592,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,1,50,2,0,4.081664073396496e-08,-0.010625817812979221,-0.0038074683398008347,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,0,53,2,1,-1.0251674353867202e-07,0.009813159704208374,0.004170617088675499,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,1,54,2,1,-1.027943667963882e-07,0.015893660485744476,0.0057282433845102787,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,0,72,3,0,-5.3485029738453704e-09,0.00021868347539566457,0.00014169581118039787,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,1,70,3,0,-8.3773450398894056e-09,-0.0005298253963701427,-0.00019218417583033442,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,0,73,3,1,-7.8100548250858992e-09,0.0057043926790356636,0.00245427037589252,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,1,74,3,1,-1.8847727822901561e-09,0.0052565275691449642,0.0019030446419492364,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,2,10,0,0,1.6707960526218812e-07,-0.014875155873596668,-0.011082177050411701,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,2,26,1,0,3.5516052321327152e-08,0.0023222218733280897,0.001144972862675786,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,2,42,2,0,2.1590572885088477e-08,-0.00563775934278965,-0.0027797012589871883,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,2,58,3,0,-9.3210701379575767e-08,0.0098691610619425774,0.0048659960739314556,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,picard,1,2,2,2,74,4,0,-1.7942927144076748e-08,0.0061757802031934261,0.0046197180636227131,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,0,12,0,0,3.7380857520474819e-08,-0.003678592387586832,-0.0023903697729110718,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,1,10,0,0,4.9485908704127723e-08,-0.0099911531433463097,-0.0035800514742732048,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,0,13,0,1,-7.9310638056995231e-08,0.0082569727674126625,0.0035092327743768692,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,1,14,0,1,-9.6627921664094174e-08,0.012080341577529907,0.0043538780882954597,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,0,32,1,0,-8.3233961944984003e-09,0.00016676512314006686,0.00010805536294355989,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,1,30,1,0,-9.8914325619148258e-09,-0.0038075211923569441,-0.0013811073731631041,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,0,33,1,1,-2.0367048492175854e-08,0.0076749729923903942,0.0033020980190485716,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,1,34,1,1,-1.3803461484940271e-08,0.0083895232528448105,0.0030373008921742439,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,0,52,2,0,1.7955773756739291e-08,-0.0034872405230998993,-0.0022660288959741592,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,1,50,2,0,4.081664073396496e-08,-0.010625817812979221,-0.0038074683398008347,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,0,53,2,1,-1.0251674353867202e-07,0.009813159704208374,0.004170617088675499,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,1,54,2,1,-1.027943667963882e-07,0.015893660485744476,0.0057282433845102787,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,0,72,3,0,-5.3485029738453704e-09,0.00021868347539566457,0.00014169581118039787,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,1,70,3,0,-8.3773450398894056e-09,-0.0005298253963701427,-0.00019218417583033442,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,0,73,3,1,-7.8100548250858992e-09,0.0057043926790356636,0.00245427037589252,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,1,74,3,1,-1.8847727822901561e-09,0.0052565275691449642,0.0019030446419492364,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,2,10,0,0,1.6707960526218812e-07,-0.014875155873596668,-0.011082177050411701,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,2,26,1,0,3.5516052321327152e-08,0.0023222218733280897,0.001144972862675786,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,2,42,2,0,2.1590572885088477e-08,-0.00563775934278965,-0.0027797012589871883,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,2,58,3,0,-9.3210701379575767e-08,0.0098691610619425774,0.0048659960739314556,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R1,terminal_reprojection,2147483649,2,3,2,74,4,0,-1.7942927144076748e-08,0.0061757802031934261,0.0046197180636227131,1,2,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R2,bootstrap,4294967295,0,0,0,12,0,0,2.9619634744904033e-08,-2.0245678911123832e-08,-1.3155766254158152e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R2,bootstrap,4294967295,0,0,1,10,0,0,5.3149740608660068e-08,-1.0207652501037501e-08,-3.6576324191628373e-09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R2,bootstrap,4294967295,0,0,0,13,0,1,-8.0876098706994526e-08,-6.9420032389189146e-08,-2.9503766540983634e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R2,bootstrap,4294967295,0,0,1,14,0,1,-8.2222555874977843e-08,-3.771302559130163e-08,-1.3592170944320969e-08,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
