beginning_time_s,candidate,represented_dt_s,maximum_deviation,p95,tail_cells,tail_drained_m3,dynamics_passed,physical_valid,terminal_valid,token,next_available,suggested_dt_s,disposition,error
0.79199302813503891,0,0.0016462659696117043,0.25999283790588379,8.58306884765625e-06,1287,0.00015244649979461315,0,1,1,0,1,0.0011648848885670304,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79199302813503891,1,0.0011648848885670304,0.2520439624786377,8.4638595581054688e-06,1287,0.0001524726253639074,0,1,1,0,1,0.0010745628969743848,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79199302813503891,2,0.0010745628969743848,0.25035708927475708,8.4638595581054688e-06,1287,0.0001524775750775105,0,1,1,0,1,0.001059027505107224,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79199302813503891,3,0.001059027505107224,0.2500606759938242,8.4638595581054688e-06,1287,0.00015247842798548733,0,1,1,0,1,0.001056394656188786,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79199302813503891,4,0.001056394656188786,0.25001037120819092,8.4638595581054688e-06,1287,0.00015247857260749953,0,1,1,0,1,0.0010559448273852468,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79199302813503891,5,0.0010559448273852468,0.25000154972076416,8.4638595581054688e-06,1287,0.0001524785972970148,0,1,1,0,1,0.0010558775393292308,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79199302813503891,6,0.0010558775393292308,0.25000035762786865,8.4638595581054688e-06,1287,0.00015247860099111736,0,1,1,0,1,0.001055861939676106,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79199302813503891,7,0.001055861939676106,0.25000000699024039,8.4638595581054688e-06,1287,0.00015247860184838862,0,1,1,0,1,0.0010558614740148187,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79199302813503891,8,0.0010558614740148187,0.250000007953878,8.4638595581054688e-06,1287,0.00015247860188706306,0,1,1,0,1,0.0010558610083535314,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79199302813503891,9,0.0010558610083535314,0.25000011920928955,8.4638595581054688e-06,1287,0.00015247860190002995,0,1,1,0,1,0.0010558557696640491,1,production realized manifold deviation exceeds the dynamics-validity bound
0.79304888390470296,0,0,0,0,0,0,0,0,0,0,0,0,2,production manifold beginning deviation exceeds dynamics bound
