accepted_step,time_s,dt_s,maximum_velocity_m_per_s,axis,face,x,y,z,manifold_max,manifold_p95,manifold_p50,tail_cells,tail_drained_m3
38,0.062558106845244765,0.0016462659696117043,0.31368330121040344,2,4089,47,47,0,0.035678386688232422,4.76837158203125e-07,1.1920928955078125e-07,0,0
39,0.06420437281485647,0.0016462659696117043,0.265379399061203,2,3306,38,38,0,0.016097784042358398,4.76837158203125e-07,1.1920928955078125e-07,0,0
40,0.065850638784468174,0.0016462659696117043,0.14517407119274139,0,3691,37,42,0,0.018313109874725342,4.76837158203125e-07,1.1920928955078125e-07,0,0
41,0.067496904754079878,0.0016462659696117043,0.19901305437088013,0,3691,37,42,0,0.024270772933959961,4.76837158203125e-07,1.1920928955078125e-07,0,0
42,0.069143170723691583,0.0016462659696117043,0.24864241480827332,2,3741,43,43,0,0.027685284614562988,4.76837158203125e-07,1.1920928955078125e-07,0,0
43,0.070789436693303287,0.0016462659696117043,0.22862052917480469,2,3741,43,43,0,0.023033857345581055,4.76837158203125e-07,1.1920928955078125e-07,0,0
44,0.072435702662914991,0.0016462659696117043,0.30022946000099182,2,4079,37,47,0,0.026516556739807129,4.76837158203125e-07,1.1920928955078125e-07,0,0
45,0.074081968632526696,0.0016462659696117043,0.24100847542285919,2,3828,44,44,0,0.024081707000732422,4.76837158203125e-07,1.1920928955078125e-07,0,0
46,0.0757282346021384,0.0016462659696117043,0.17860008776187897,2,3828,44,44,0,0.024852573871612549,4.76837158203125e-07,1.1920928955078125e-07,0,0
47,0.077374500571750104,0.0016462659696117043,0.21010199189186096,2,3143,47,36,0,0.013523638248443604,4.76837158203125e-07,1.1920928955078125e-07,0,0
48,0.079020766541361809,0.0016462659696117043,0.11721352487802505,2,11217,37,44,1,0.019935369491577148,4.76837158203125e-07,1.1920928955078125e-07,0,0
49,0.080667032510973513,0.0016462659696117043,0.21804949641227722,2,3733,35,43,0,0.033380389213562012,4.76837158203125e-07,1.1920928955078125e-07,0,0
50,0.082313298480585217,0.0016462659696117043,0.35908994078636169,2,3053,43,35,0,0.019523143768310547,4.76837158203125e-07,1.1920928955078125e-07,0,0
51,0.083959564450196922,0.0016462659696117043,0.17575587332248688,2,3654,42,42,0,0.022407948970794678,4.76837158203125e-07,1.1920928955078125e-07,0,0
52,0.085605830419808626,0.0016462659696117043,0.23205038905143738,2,3654,42,42,0,0.036236345767974854,4.76837158203125e-07,1.1920928955078125e-07,0,0
53,0.087252096389420331,0.0016462659696117043,0.29080882668495178,2,3143,47,36,0,0.028333544731140137,4.76837158203125e-07,1.1920928955078125e-07,0,0
54,0.088898362359032035,0.0016462659696117043,0.16489331424236298,1,4258,44,49,0,0.030545949935913086,4.76837158203125e-07,1.1920928955078125e-07,0,0
55,0.090544628328643739,0.0016462659696117043,0.4207635223865509,2,3052,42,35,0,0.051311254501342773,4.76837158203125e-07,1.1920928955078125e-07,0,0
56,0.092190894298255444,0.0016462659696117043,0.51771128177642822,2,3053,43,35,0,0.02080070972442627,4.76837158203125e-07,1.1920928955078125e-07,0,0
57,0.093837160267867148,0.0016462659696117043,0.26537945866584778,2,3734,36,43,0,0.045353889465332031,4.76837158203125e-07,1.1920928955078125e-07,0,0
58,0.095483426237478852,0.0016462659696117043,0.33553242683410645,0,3691,37,42,0,0.05170971155166626,4.76837158203125e-07,1.1920928955078125e-07,0,0
59,0.097129692207090557,0.0016462659696117043,0.41602671146392822,2,3230,48,37,0,0.022522270679473877,4.76837158203125e-07,1.1920928955078125e-07,0,0
60,0.098775958176702261,0.0016462659696117043,0.18338114023208618,2,3649,37,42,0,0.065087556838989258,4.76837158203125e-07,1.1920928955078125e-07,0,0
61,0.10042222414631397,0.0016462659696117043,0.65237563848495483,2,3230,48,37,0,0.076894760131835938,4.76837158203125e-07,1.1920928955078125e-07,12,3.271846304808099e-07
62,0.10206849011592567,0.0016462659696117043,0.57904702425003052,2,3052,42,35,0,0.016070425510406494,5.3644180297851562e-07,1.1920928955078125e-07,36,4.5967616743972892e-06
63,0.10371475608553737,0.0016462659696117043,0.13387937843799591,2,3741,43,43,0,0.074596762657165527,5.3644180297851562e-07,1.1920928955078125e-07,0,0
64,0.10536102205514908,0.0016462659696117043,0.52773427963256836,2,3230,48,37,0,0.061224579811096191,5.3644180297851562e-07,1.1920928955078125e-07,36,5.881435889717443e-06
65,0.10700728802476078,0.0016462659696117043,0.5194886326789856,2,3230,48,37,0,0.024299979209899902,5.3644180297851562e-07,1.1920928955078125e-07,0,0
66,0.10865355399437249,0.0016462659696117043,0.27401885390281677,2,4342,42,50,0,0.099489927291870117,5.3644180297851562e-07,1.1920928955078125e-07,0,0
67,0.11029981996398419,0.0016462659696117043,0.84909689426422119,2,3053,43,35,0,0.090945601463317871,5.3644180297851562e-07,1.1920928955078125e-07,52,2.2429480059481233e-05
68,0.1119460859335959,0.0016462659696117043,0.63796943426132202,2,3316,48,38,0,0.029516696929931641,5.9604644775390625e-07,1.1920928955078125e-07,52,1.7152008864185564e-05
69,0.1135923519032076,0.0016462659696117043,0.31359335780143738,2,3741,43,43,0,0.079448461532592773,5.9604644775390625e-07,1.1920928955078125e-07,0,0
70,0.1152386178728193,0.0016462659696117043,0.57190173864364624,2,3053,43,35,0,0.060968101024627686,5.3644180297851562e-07,1.1920928955078125e-07,68,1.0492868949944142e-05
71,0.11688488384243101,0.0016462659696117043,0.54180365800857544,2,3230,48,37,0,0.022117376327514648,5.3644180297851562e-07,1.1920928955078125e-07,0,0
72,0.11853114981204271,0.0016462659696117043,0.44712844491004944,2,3138,42,36,0,0.10593616962432861,5.3644180297851562e-07,1.1920928955078125e-07,0,0
73,0.12017741578165442,0.0016462659696117043,0.93024802207946777,2,3229,47,37,0,0.091668128967285156,5.9604644775390625e-07,1.1920928955078125e-07,76,3.8454417112515542e-05
74,0.12182368175126612,0.0016462659696117043,0.68644106388092041,2,3316,48,38,0,0.039488434791564941,5.9604644775390625e-07,1.1920928955078125e-07,60,2.1166665954203011e-05
75,0.12346994772087783,0.0016462659696117043,0.31882196664810181,1,4259,45,49,0,0.084094524383544922,5.9604644775390625e-07,1.1920928955078125e-07,0,0
76,0.12511621369048953,0.0016462659696117043,0.61987054347991943,2,3219,37,37,0,0.060965180397033691,5.9604644775390625e-07,1.1920928955078125e-07,96,1.7855655229674714e-05
77,0.12676247966010123,0.0016462659696117043,0.59701955318450928,2,3230,48,37,0,0.04936903715133667,5.9604644775390625e-07,1.1920928955078125e-07,0,0
78,0.12840874562971294,0.0016462659696117043,0.39332073926925659,2,3305,37,38,0,0.1134650707244873,5.9604644775390625e-07,1.1920928955078125e-07,0,0
79,0.13005501159932464,0.0016462659696117043,0.96617650985717773,2,4166,38,48,0,0.094753623008728027,5.9604644775390625e-07,1.1920928955078125e-07,96,5.0688799015898814e-05
80,0.13170127756893635,0.0016462659696117043,0.7005961537361145,2,3316,48,38,0,0.053803801536560059,5.9604644775390625e-07,1.1920928955078125e-07,76,3.0852108493078937e-05
81,0.13334754353854805,0.0016462659696117043,0.48316624760627747,1,4174,46,48,0,0.10368990898132324,5.9604644775390625e-07,1.1920928955078125e-07,0,0
82,0.13499380950815976,0.0016462659696117043,0.85256284475326538,1,4258,44,49,0,0.11433649063110352,5.9604644775390625e-07,1.1920928955078125e-07,104,2.8188954195896716e-05
83,0.13664007547777146,0.0016462659696117043,0.99402517080307007,0,3865,37,44,0,0.088858485221862793,5.9604644775390625e-07,1.1920928955078125e-07,24,1.6156209600987668e-05
84,0.13828634144738317,0.0016462659696117043,0.74652367830276489,2,3734,36,43,0,0.11551320552825928,5.9604644775390625e-07,1.1920928955078125e-07,16,4.8359461897122313e-06
85,0.13993260741699487,0.0016462659696117043,1.2206795215606689,2,3734,36,43,0,0.091249942779541016,5.9604644775390625e-07,1.1920928955078125e-07,88,4.5216572199497699e-05
86,0.14157887338660657,0.0016462659696117043,1.0874667167663574,2,3734,36,43,0,0.043911099433898926,5.9604644775390625e-07,1.1920928955078125e-07,60,1.9105554822187062e-05
87,0.14322513935621828,0.0016462659696117043,0.98814791440963745,1,3224,42,37,0,0.086366117000579834,5.9604644775390625e-07,1.1920928955078125e-07,0,0
88,0.14487140532582998,0.0016462659696117043,1.0357755422592163,1,3224,42,37,0,0.061754345893859863,5.9604644775390625e-07,1.1920928955078125e-07,85,2.2745969910724493e-05
89,0.14651767129544169,0.0016462659696117043,0.81912946701049805,1,3223,41,37,0,0.053777992725372314,5.9604644775390625e-07,1.1920928955078125e-07,0,0
90,0.14816393726505339,0.0016462659696117043,0.52010709047317505,2,3306,38,38,0,0.1184762716293335,5.9604644775390625e-07,1.1920928955078125e-07,0,0
91,0.1498102032346651,0.0016462659696117043,1.0009918212890625,2,3229,47,37,0,0.11704099178314209,5.9604644775390625e-07,1.1920928955078125e-07,88,4.4742196966623438e-05
92,0.1514564692042768,0.0016462659696117043,0.78772485256195068,2,4175,47,48,0,0.057708501815795898,5.9604644775390625e-07,1.1920928955078125e-07,76,4.1546071978732401e-05
93,0.1531027351738885,0.0016462659696117043,0.72174447774887085,2,3741,43,43,0,0.08796226978302002,5.9604644775390625e-07,1.1920928955078125e-07,0,0
94,0.15474900114350021,0.0016462659696117043,1.0229263305664062,0,3691,37,42,0,0.069666922092437744,5.9604644775390625e-07,1.1920928955078125e-07,116,1.5927450456372017e-05
95,0.15639526711311191,0.0016462659696117043,0.97629702091217041,1,4257,43,49,0,0.053636252880096436,5.9604644775390625e-07,1.1920928955078125e-07,4,3.6270444619789249e-07
96,0.15804153308272362,0.0016462659696117043,0.61589646339416504,2,10539,47,36,1,0.12178218364715576,5.9604644775390625e-07,1.1920928955078125e-07,0,0
97,0.15968779905233532,0.0016462659696117043,0.93616658449172974,2,4079,37,47,0,0.1183464527130127,5.9604644775390625e-07,1.1920928955078125e-07,96,4.6157901735721722e-05
98,0.16133406502194703,0.0016462659696117043,0.76932841539382935,2,4166,38,48,0,0.067828178405761719,7.152557373046875e-07,1.1920928955078125e-07,77,4.247198842237263e-05
99,0.16298033099155873,0.0016462659696117043,0.85688990354537964,2,3655,43,42,0,0.092388510704040527,5.9604644775390625e-07,1.1920928955078125e-07,4,3.6419296236124545e-07
100,0.16462659696117043,0.0016462659696117043,0.86981594562530518,1,4258,44,49,0,0.088993072509765625,5.9604644775390625e-07,1.1920928955078125e-07,132,2.1400600673385768e-05
101,0.16627286293078214,0.0016462659696117043,0.99608319997787476,1,4258,44,49,0,0.070343852043151855,7.152557373046875e-07,1.1920928955078125e-07,56,7.8367029652283054e-06
102,0.16791912890039384,0.0016462659696117043,0.69142305850982666,2,11572,48,48,1,0.11552870273590088,5.9604644775390625e-07,1.1920928955078125e-07,12,1.2569079091837631e-06
103,0.16956539487000555,0.0016462659696117043,0.98009771108627319,2,3647,35,42,0,0.12149322032928467,5.9604644775390625e-07,1.1920928955078125e-07,104,4.6854827801272356e-05
104,0.17121166083961725,0.0016462659696117043,0.95205122232437134,2,3561,35,41,0,0.086168050765991211,7.152557373046875e-07,1.1920928955078125e-07,76,4.6665539051362542e-05
105,0.17285792680922896,0.0016462659696117043,0.75161725282669067,2,3655,43,42,0,0.11756002902984619,7.152557373046875e-07,1.1920928955078125e-07,8,2.6992432957540812e-06
106,0.17450419277884066,0.0016462659696117043,1.0771300792694092,0,3703,49,42,0,0.10426080226898193,5.9604644775390625e-07,1.1920928955078125e-07,116,3.3195224213082091e-05
107,0.17615045874845237,0.0016462659696117043,1.0398616790771484,0,3865,37,44,0,0.057312190532684326,7.152557373046875e-07,1.1920928955078125e-07,48,1.7674622280618141e-05
108,0.17779672471806407,0.0016462659696117043,0.84050130844116211,2,10626,48,37,1,0.11891293525695801,7.152557373046875e-07,1.1920928955078125e-07,0,0
109,0.17944299068767577,0.0016462659696117043,0.84815305471420288,2,4342,42,50,0,0.12511515617370605,5.9604644775390625e-07,1.1920928955078125e-07,120,4.2900307936393282e-05
110,0.18108925665728748,0.0016462659696117043,1.0027719736099243,2,4341,41,50,0,0.062413930892944336,7.152557373046875e-07,1.1920928955078125e-07,92,5.5335841507176771e-05
111,0.18273552262689918,0.0016462659696117043,0.42504030466079712,2,3920,50,45,0,0.087069272994995117,7.152557373046875e-07,1.1920928955078125e-07,4,4.852051076630021e-08
112,0.18438178859651089,0.0016462659696117043,0.7534029483795166,1,4258,44,49,0,0.11830610036849976,7.152557373046875e-07,1.1920928955078125e-07,68,1.1622892196689751e-05
113,0.18602805456612259,0.0016462659696117043,0.97584366798400879,2,4345,45,50,0,0.059906959533691406,7.152557373046875e-07,1.1920928955078125e-07,68,3.0408684009075872e-05
114,0.1876743205357343,0.0016462659696117043,0.99128782749176025,2,11474,36,47,1,0.12833070755004883,7.152557373046875e-07,1.1920928955078125e-07,0,0
115,0.189320586505346,0.0016462659696117043,0.94823920726776123,2,3305,37,38,0,0.12858974933624268,7.152557373046875e-07,1.1920928955078125e-07,96,4.1507756321105442e-05
116,0.1909668524749577,0.0016462659696117043,1.1718043088912964,2,3647,35,42,0,0.087014198303222656,8.3446502685546875e-07,1.1920928955078125e-07,76,5.8567692273280838e-05
117,0.19261311844456941,0.0016462659696117043,0.84875226020812988,2,3576,50,41,0,0.13100600242614746,8.3446502685546875e-07,1.1920928955078125e-07,44,6.0635919274984983e-06
118,0.19425938441418111,0.0016462659696117043,1.1381992101669312,0,3691,37,42,0,0.12310618162155151,7.152557373046875e-07,1.1920928955078125e-07,80,2.9544447766781708e-05
119,0.19590565038379282,0.0016462659696117043,1.2304983139038086,0,3703,49,42,0,0.10108423233032227,8.3446502685546875e-07,1.1920928955078125e-07,80,4.361521954553464e-05
120,0.19755191635340452,0.0016462659696117043,1.1486214399337769,2,10713,49,38,1,0.12238383293151855,8.3446502685546875e-07,1.1920928955078125e-07,48,1.2204120932148996e-05
121,0.19919818232301623,0.0016462659696117043,1.0220768451690674,2,10539,47,36,1,0.12710332870483398,7.152557373046875e-07,1.1920928955078125e-07,68,3.1656844211837341e-05
122,0.20084444829262793,0.0016462659696117043,1.1599795818328857,2,3662,50,42,0,0.078312218189239502,8.3446502685546875e-07,1.1920928955078125e-07,95,4.8497940604708102e-05
123,0.20249071426223963,0.0016462659696117043,0.94715487957000732,2,3053,43,35,0,0.09166562557220459,8.3446502685546875e-07,1.1920928955078125e-07,76,9.3935396118474045e-06
124,0.20413698023185134,0.0016462659696117043,0.79621124267578125,0,3616,49,41,0,0.12961435317993164,7.152557373046875e-07,1.1920928955078125e-07,44,9.2963737423467468e-06
125,0.20578324620146304,0.0016462659696117043,1.1482295989990234,0,3865,37,44,0,0.10854226350784302,8.3446502685546875e-07,1.7881393432617188e-07,90,3.5122370633893226e-05
126,0.20742951217107475,0.0016462659696117043,1.3270313739776611,2,11474,36,47,1,0.11589360237121582,8.3446502685546875e-07,1.7881393432617188e-07,36,2.0329474362369397e-05
127,0.20853091275785118,0.0011014005867764354,1.3695145845413208,2,10713,49,38,1,0.14326119422912598,5.9604644775390625e-07,1.1920928955078125e-07,48,1.9915788818875892e-05
128,0.20974245341494679,0.0012115406570956111,1.3617376089096069,2,3819,35,44,0,0.073768496513366699,5.9604644775390625e-07,1.1920928955078125e-07,62,4.1082894074939095e-05
129,0.21107514807954431,0.0013326946645975113,1.0975770950317383,2,4344,44,50,0,0.11247467994689941,9.5367431640625e-07,1.7881393432617188e-07,18,1.7246118522080372e-06
130,0.21254111221060157,0.0014659641310572624,1.1592382192611694,0,3691,37,42,0,0.14914983510971069,7.152557373046875e-07,1.1920928955078125e-07,81,2.3692220045021165e-05
131,0.21415367280133069,0.0016125605907291174,1.2979049682617188,1,4257,43,49,0,0.12213599681854248,8.3446502685546875e-07,1.1920928955078125e-07,101,6.2250333914251659e-05
132,0.21579993877094239,0.0016462659696117043,1.405864953994751,2,10539,47,36,1,0.12728750705718994,1.0728836059570312e-06,1.7881393432617188e-07,52,2.3444407646494927e-05
133,0.21744620474055409,0.0016462659696117043,1.3722916841506958,2,10626,48,37,1,0.14446711540222168,8.3446502685546875e-07,1.1920928955078125e-07,84,3.0646508572785682e-05
134,0.2190924707101658,0.0016462659696117043,1.1136536598205566,2,3662,50,42,0,0.085170626640319824,8.3446502685546875e-07,1.1920928955078125e-07,92,5.7098715176993908e-05
135,0.2207387366797775,0.0016462659696117043,1.0923392772674561,2,3662,50,42,0,0.11870074272155762,1.1920928955078125e-06,1.7881393432617188e-07,89,1.2657930999761233e-05
136,0.22238500264938921,0.0016462659696117043,1.1135174036026001,0,3877,49,44,0,0.13433349132537842,8.3446502685546875e-07,1.7881393432617188e-07,49,2.3679179237130924e-05
137,0.22403126861900091,0.0016462659696117043,1.3500417470932007,0,3703,49,42,0,0.12027925252914429,8.3446502685546875e-07,1.7881393432617188e-07,111,4.9748447342617802e-05
138,0.22567753458861262,0.0016462659696117043,1.5020838975906372,2,10615,37,37,1,0.10653245449066162,1.1324882507324219e-06,2.9802322387695312e-07,36,2.862049526407101e-05
139,0.22732380055822432,0.0016462659696117043,1.5257375240325928,2,11572,48,48,1,0.14416241645812988,8.3446502685546875e-07,1.7881393432617188e-07,49,9.4754806861000073e-06
140,0.22897006652783602,0.0016462659696117043,1.1765127182006836,2,10713,49,38,1,0.12881040573120117,9.5367431640625e-07,1.7881393432617188e-07,95,4.5235484585236843e-05
141,0.23061633249744773,0.0016462659696117043,0.9791330099105835,2,4342,42,50,0,0.10098767280578613,1.1920928955078125e-06,1.7881393432617188e-07,104,3.8847446117912051e-05
142,0.23226259846705943,0.0016462659696117043,0.89940154552459717,2,11741,45,50,1,0.11905586719512939,8.3446502685546875e-07,1.7881393432617188e-07,53,9.427857665242071e-06
143,0.23390886443667114,0.0016462659696117043,1.2709751129150391,0,3691,37,42,0,0.12821388244628906,9.5367431640625e-07,1.7881393432617188e-07,69,2.7038129867847265e-05
144,0.23555513040628284,0.0016462659696117043,1.5153254270553589,2,10615,37,37,1,0.093316972255706787,1.1920928955078125e-06,2.9802322387695312e-07,60,2.9104845240359788e-05
145,0.23720139637589455,0.0016462659696117043,1.6375391483306885,2,10626,48,37,1,0.13897228240966797,8.3446502685546875e-07,1.7881393432617188e-07,36,6.2504909810340066e-06
146,0.23884766234550625,0.0016462659696117043,1.3656476736068726,2,10713,49,38,1,0.1348034143447876,9.5367431640625e-07,1.7881393432617188e-07,72,3.4623334889695168e-05
147,0.24049392831511796,0.0016462659696117043,1.1705199480056763,2,18109,49,38,2,0.11258959770202637,1.2516975402832031e-06,2.9802322387695312e-07,112,5.2420152973264342e-05
148,0.24214019428472966,0.0016462659696117043,1.0229653120040894,2,18109,49,38,2,0.10522830486297607,9.5367431640625e-07,1.7881393432617188e-07,76,2.6892442954511205e-05
149,0.24378646025434136,0.0016462659696117043,1.3327672481536865,1,4256,42,49,0,0.13221246004104614,9.5367431640625e-07,1.7881393432617188e-07,68,2.3581175237597033e-05
150,0.24543272622395307,0.0016462659696117043,1.4949425458908081,2,11657,47,49,1,0.09887462854385376,1.2516975402832031e-06,3.5762786865234375e-07,64,3.012976128651783e-05
151,0.24707899219356477,0.0016462659696117043,1.6737779378890991,2,11561,37,48,1,0.12767946720123291,9.5367431640625e-07,1.7881393432617188e-07,64,1.1094314204222183e-05
152,0.24872525816317648,0.0016462659696117043,1.509623646736145,2,11487,49,47,1,0.1360856294631958,9.5367431640625e-07,1.7881393432617188e-07,82,2.7547692988812868e-05
153,0.25037152413278818,0.0016462659696117043,1.4080138206481934,2,18109,49,38,2,0.1005856990814209,1.430511474609375e-06,2.9802322387695312e-07,104,5.0275814466590534e-05
154,0.25201779010239989,0.0016462659696117043,1.2145158052444458,2,18109,49,38,2,0.1209949254989624,9.5367431640625e-07,1.7881393432617188e-07,84,2.2733886929489173e-05
155,0.25366405607201159,0.0016462659696117043,1.3032678365707397,1,3223,41,37,0,0.1318279504776001,9.5367431640625e-07,1.7881393432617188e-07,68,3.0990018623751839e-05
156,0.25531032204162329,0.0016462659696117043,1.4877469539642334,2,11657,47,49,1,0.10356289148330688,1.2516975402832031e-06,3.5762786865234375e-07,64,2.7333844800795942e-05
157,0.256956588011235,0.0016462659696117043,1.7173347473144531,2,11487,49,47,1,0.12794399261474609,9.5367431640625e-07,1.7881393432617188e-07,59,1.3139544414829413e-05
158,0.2586028539808467,0.0016462659696117043,1.6232707500457764,2,18883,49,47,2,0.13636970520019531,9.5367431640625e-07,1.7881393432617188e-07,92,2.6907653468974426e-05
159,0.26024911995045841,0.0016462659696117043,1.624042272567749,2,18109,49,38,2,0.096930384635925293,1.430511474609375e-06,2.9802322387695312e-07,92,5.1385649085619641e-05
160,0.26189538592007011,0.0016462659696117043,1.3712102174758911,2,18109,49,38,2,0.10566270351409912,9.5367431640625e-07,1.7881393432617188e-07,72,1.7664166931494495e-05
161,0.26354165188968182,0.0016462659696117043,1.3251240253448486,1,3226,44,37,0,0.1309545636177063,9.5367431640625e-07,1.7881393432617188e-07,76,2.4533600256434439e-05
162,0.26518791785929352,0.0016462659696117043,1.4525952339172363,2,11657,47,49,1,0.10662257671356201,1.3709068298339844e-06,3.5762786865234375e-07,73,2.5921975763114498e-05
163,0.26683418382890522,0.0016462659696117043,1.7304296493530273,2,11561,37,48,1,0.11839389801025391,9.5367431640625e-07,2.9802322387695312e-07,56,1.0927178525114639e-05
164,0.26848044979851693,0.0016462659696117043,1.8467214107513428,2,18870,36,47,2,0.13693225383758545,9.5367431640625e-07,1.7881393432617188e-07,76,1.7797270125592419e-05
165,0.27012671576812863,0.0016462659696117043,1.8042765855789185,2,18883,49,47,2,0.089949607849121094,1.430511474609375e-06,3.5762786865234375e-07,92,4.5793820110628402e-05
166,0.27177298173774034,0.0016462659696117043,1.5219799280166626,2,18883,49,47,2,0.11745655536651611,9.5367431640625e-07,2.9802322387695312e-07,117,1.7005411759230479e-05
