beginning_time_s,candidate,dt_s,tail_cells,tail_drained_m3,physical_velocity_max_m_per_s,restoration_delta_velocity_max_m_per_s,terminal_velocity_max_m_per_s,physical_impulse_max_kg_per_m2_s,restoration_impulse_max_kg_per_m2_s,terminal_axis,terminal_face,terminal_provisional_momentum,terminal_physical_momentum,terminal_momentum,terminal_face_density,terminal_physical_velocity,terminal_velocity,restoration_axis,restoration_face,compatibility_residual_max,column_stress_rate_max,column_buoyancy_rate_max,column_advection_rate_max,column_source_rate_max,column_pressure_rate_max,column_restoration_rate_max,column_total_rate_max,column_closure_residual_max,column_vreman_min_m2_per_s,column_vreman_max_m2_per_s,attempt_velocity_max_m_per_s,attempt_velocity_axis,attempt_velocity_face,attempt_velocity_x,attempt_velocity_y,attempt_velocity_z,force_inclusive_provisional_byte_identity,force_inclusive_provisional_difference_count,force_inclusive_provisional_difference_max
2.0913763080607168,0,0.0012462323065847158,7466,0.0017467368441511999,10.02409839630127,0.92274045944213867,9.2649755477905273,1.9146296977996826,0.38548135757446289,2,669382,4.662355899810791,5.2706665992736816,4.9614710807800293,0.53550827503204346,9.8423624038696289,9.2649755477905273,2,107285,2.7791600132331951e-07,2.6377092539654634,9.7882783216226645,372.29678168835022,0,1017.640805548482,269.48406537697053,1047.6826904376194,4.7827876528572233e-05,3.4505680446272891e-07,0.0012791906483471394,9.2649755477905273,2,669382,44,43,90,0,555040,0.098241090774536133
2.0926225403673016,0,0.0013208071468397975,52219,0.0096205962400578507,10.412453651428223,1.4185853004455566,9.3544816970825195,1.5126805305480957,0.52542304992675781,2,647279,4.4295153617858887,5.1531929969787598,4.6295957565307617,0.49490669369697571,10.412453651428223,9.3544816970825195,2,114680,2.6601827585182036e-07,1.9614539391186769,9.6980997205359909,304.7405455149451,0,773.21373104592453,331.12421283687041,805.62642430176084,2.256371976727678e-05,8.4727889770874754e-07,0.0010131500894203782,9.3544816970825195,2,647279,43,44,87,0,595430,0.098327159881591797
2.0939433475141414,0,0.0013081693323329091,31813,0.0048627926290513929,9.7425260543823242,1.1315386295318604,8.8512954711914062,0.90521502494812012,0.49159765243530273,2,654675,3.9853405952453613,4.6364026069641113,4.2122716903686523,0.47589325904846191,9.7425260543823242,8.8512954711914062,2,114680,2.677443262655288e-07,2.1846024357375828,9.6557576432828824,398.42060021060615,0,641.92672817666573,302.36784633458007,755.09601178739445,2.8477126079451409e-06,8.72885038916138e-07,0.00099817151203751564,8.8512954711914062,2,654675,43,44,88,0,592187,0.10727477073669434
2.0952515168464743,0,0.0013825373025611043,11539,0.0026183002271459826,10.111034393310547,1.0933160781860352,9.0321712493896484,1.4490818977355957,0.5605316162109375,2,654760,5.4569334983825684,5.9803619384765625,5.4681539535522461,0.60540854930877686,9.8782253265380859,9.0321712493896484,2,654675,2.6658028673409717e-07,2.1033916994115396,9.6903819961510305,379.7992577407785,0,733.99037799645589,235.93300485310382,829.52923857171311,1.34726574430033e-06,1.0604608178255148e-06,0.0011884511914104223,9.0321712493896484,2,654760,42,45,88,0,576188,0.10928821563720703
2.0966340541490354,0,0.0013548510614782572,40641,0.0044870366985024588,10.250337600708008,1.364776611328125,9.1218814849853516,1.4167730808258057,0.58860445022583008,2,662072,4.5653696060180664,5.4329042434692383,4.8605279922485352,0.53284269571304321,10.196075439453125,9.1218814849853516,2,92666,2.7618170861387625e-07,2.3258378829088846,9.7329247207572518,338.88547614632722,0,682.00207147535139,293.81501178630634,805.65109199264964,2.1996751627284539e-05,1.2759933269990142e-06,0.0011883252300322056,9.1218814849853516,2,662072,44,44,89,0,601770,0.11423587799072266
2.0979889052105136,0,0.0013415266294032335,34376,0.0043644860938148698,10.52169132232666,1.1931443214416504,9.8208990097045898,0.93796849250793457,0.50734281539916992,2,669466,4.9213309288024902,5.6367893218994141,5.2860279083251953,0.53824275732040405,10.472578048706055,9.8208990097045898,2,136868,2.6419593268656172e-07,2.3654509439997446,9.7450854444599297,349.79389994086932,0,649.32628670871475,211.7577033478872,788.5201633583041,5.553807454816706e-06,3.5112731211484061e-07,0.0012525113997980952,9.8208990097045898,2,669466,42,44,90,0,582169,0.12016129493713379
2.0993304318399169,0,0.0012460413854569197,13622,0.0026086790828407994,10.49232292175293,1.2762336730957031,9.3541784286499023,1.5788489580154419,0.63326549530029297,2,669466,5.4720363616943359,5.7997593879699707,5.2057948112487793,0.55652081966400146,10.421460151672363,9.3541784286499023,2,136868,2.7902865440410096e-07,2.4145709023307891,9.7594647838530779,361.55110584342526,0,807.03367056529817,304.76229883287704,872.87672512714164,2.3917602391065884e-05,3.500403238376748e-07,0.0012796999653801322,9.3541784286499023,2,669466,42,44,90,0,556610,0.11163854598999023
2.1005764732253738,4,0.0011738094035536051,17121,0.0022136476650043242,11.258691787719727,1.4758467674255371,10.214961051940918,1.5294644832611084,0.55937814712524414,2,676863,5.223484992980957,6.0339946746826172,5.474616527557373,0.53594100475311279,11.258691787719727,10.214961051940918,2,144265,2.5538730596963433e-07,2.0169065667910946,9.6905178308006406,282.95049799929507,0,831.18859269899883,302.94678717906453,936.16525170322245,2.5389405038822588e-05,9.4374576065092697e-07,0.001297927345149219,10.214961051940918,2,676863,43,44,91,0,581575,0.10546374320983887
2.1017502826289274,3,0.0010931710712611675,11411,0.0014114273940390297,10.774471282958984,1.3466787338256836,9.8073701858520508,1.0231273174285889,0.59312057495117188,2,684174,5.034482479095459,5.8377556800842285,5.358555793762207,0.54638051986694336,10.684413909912109,9.8073701858520508,2,151661,2.7490955289977137e-07,3.1161960446709296,9.6939341880338237,352.13951465495978,0,895.29025412267254,245.90889887274784,1061.077556465907,2.5558375966738822e-06,9.828296470004716e-07,0.0011155386455357075,9.8073701858520508,2,684174,44,43,92,0,571404,0.097507476806640625
2.1028434537001885,0,0.0012024882016703486,9274,0.0012803503671033824,10.256874084472656,1.3085956573486328,9.4152565002441406,1.6304209232330322,0.6110072135925293,2,684174,5.565758228302002,5.7411608695983887,5.270075798034668,0.55973786115646362,10.256874084472656,9.4152565002441406,2,676863,2.7264286472927779e-07,2.4862009459503285,9.7056064329656575,450.90064946349196,0,892.01325279217986,219.97695370303589,971.44875811950385,4.9567758424018393e-05,1.2379688314467785e-06,0.0010089791612699628,9.4152565002441406,2,684174,44,43,92,0,558788,0.11397194862365723
2.1040459419018589,0,0.0012997252633795142,24140,0.0027326777102847748,10.756370544433594,1.0919718742370605,9.9425535202026367,1.4694833755493164,0.50521135330200195,2,691570,5.5396022796630859,6.1178121566772461,5.6549444198608398,0.56876176595687866,10.756370544433594,9.9425535202026367,2,129560,2.732837742769334e-07,2.3075509950911615,9.7436617939541694,313.83379418167584,0,846.57275314600543,237.67982727479958,968.62264264003352,2.2929709246000129e-05,1.4318939065560699e-06,0.0011303016217425466,9.9425535202026367,2,691570,44,43,93,0,597095,0.1064763069152832
2.1053456671652384,0,0.001230795169249177,32150,0.0049926799691002686,11.235913276672363,1.2329816818237305,10.606508255004883,1.1649129390716553,0.53590011596679688,2,669552,5.9845399856567383,6.7830996513366699,6.4031291007995605,0.60369813442230225,11.235913276672363,10.606508255004883,2,166539,2.8400773999237572e-07,3.1964163462584358,9.7912366575391694,410.31285652805167,0,719.49267993700607,300.05371016178844,794.01524377036549,6.053469164157832e-06,3.633929281932069e-07,0.0012297533685341477,10.606508255004883,2,669552,42,45,90,0,572724,0.099657535552978516
2.1065764623344876,0,0.0011537488317117095,16840,0.0032537677130022578,10.736984252929688,1.3033885955810547,9.8840427398681641,1.6088438034057617,0.64606761932373047,2,151748,1.9973348379135132,2.2541475296020508,2.0750789642333984,0.20994232594966888,10.736984252929688,9.8840427398681641,2,691570,2.9106195142958313e-07,2.9009438050690437,9.8272942771431104,450.67780111187716,0,810.20150026834835,304.32718495005412,918.97431393593968,3.2288572811012273e-06,3.5346809568181925e-07,0.0013227399904280901,9.8840427398681641,2,151748,44,44,20,0,548016,0.12115192413330078
2.1077302111661993,0,0.0012380811385810375,11615,0.0016461881874115509,11.123290061950684,1.2203502655029297,10.283485412597656,1.4598309993743896,0.53257131576538086,2,676948,6.6828560829162598,7.051304817199707,6.5189337730407715,0.63392257690429688,11.123290061950684,10.283485412597656,2,144352,2.8422215336831869e-07,3.0876510432122655,9.7576011966485119,321.34195540099722,0,786.76787779561823,228.81214581690179,931.1512927647824,7.5223061912765843e-07,7.341503192037635e-07,0.0013017241144552827,10.283485412597656,2,676948,42,45,91,0,586324,0.10468530654907227
2.1089682923047803,1,0.001181404571980238,19350,0.0022584723788214196,11.366757392883301,1.4481043815612793,10.536287307739258,1.2274340391159058,0.54616141319274902,2,684258,5.9628853797912598,6.727717399597168,6.2361817359924316,0.5918765664100647,11.366757392883301,10.536287307739258,2,151748,2.8815566111006774e-07,3.1583573343339717,9.7016255512806815,327.21340046124493,0,802.14484319762312,228.76430432703847,898.50763348097212,3.941590364320291e-06,1.0803211125676171e-06,0.0012685258407145739,10.536287307739258,2,684258,42,44,92,0,588996,0.11467289924621582
2.1101496968767606,1,0.0010450566187500954,20304,0.0033966637210426499,11.164370536804199,1.5944018363952637,10.106313705444336,1.4985213279724121,0.69109296798706055,2,691655,4.9110527038574219,5.8269047737121582,5.3510136604309082,0.52947235107421875,11.00511646270752,10.106313705444336,2,151748,2.7311989470035769e-07,2.481922181297739,9.722643992938373,425.81076372334178,0,1137.678207608627,375.83683043094283,1235.9236980682119,1.782338983957743e-06,1.3652214647663641e-06,0.0011509782634675503,10.106313705444336,2,691655,43,44,93,0,541863,0.12091875076293945
