beginning_time_s,candidate,represented_dt_s,maximum_deviation,p95,tail_cells,tail_drained_m3,dynamics_passed,physical_valid,terminal_valid,token,next_available,suggested_dt_s,disposition,error
1.2973821177147329,0,0.0013970831641927361,0.26239418983459473,3.3140182495117188e-05,2993,0.0003723693110087204,0,1,1,0,1,0.0013045639498159289,1,production realized manifold deviation exceeds the dynamics-validity bound
1.3338497224031016,0,0.0012844774173572659,0.25489056916103858,2.8491020202636719e-05,6052,0.00093601206429307852,0,1,1,0,1,0.0012123787309974432,1,production realized manifold deviation exceeds the dynamics-validity bound
1.4787545046419837,0,0.00104384811129421,0.25496066923642902,0.00023698806762695312,9404,0.0011903242282707168,0,1,1,0,1,0.0010062166256830096,1,production realized manifold deviation exceeds the dynamics-validity bound
1.5079300450743176,0,0.001026993035338819,0.25444281101226807,0.00035595893859863281,4465,0.00048886411028000094,0,1,1,0,1,0.00098895933479070663,1,production realized manifold deviation exceeds the dynamics-validity bound
1.5244942344143055,0,0.0010699600679799914,0.25150108337402344,0.00061237812042236328,4540,0.00068444759683681329,0,1,1,0,1,0.0010609411401674151,1,production realized manifold deviation exceeds the dynamics-validity bound
1.5324250514386222,0,0.0010330927325412631,0.25539088249206543,0.00054633617401123047,5256,0.00057265221577672298,0,1,1,0,1,0.00097540841670706868,1,production realized manifold deviation exceeds the dynamics-validity bound
1.5366548011661507,0,0.0010856951121240854,0.25210726261138916,0.00068950653076171875,8360,0.0014983632069663223,0,1,1,0,1,0.0010714322561398149,1,production realized manifold deviation exceeds the dynamics-validity bound
1.6423715467681177,0,0.0011216641869395971,0.25076782703399658,0.0032143592834472656,9185,0.0013475014700024114,0,1,1,0,1,0.001114894519560039,1,production realized manifold deviation exceeds the dynamics-validity bound
1.6707323190639727,0,0.0009940355084836483,0.26356339454650879,0.0038163065910339355,8466,0.0011372560585229256,0,1,1,0,1,0.00086925580399110913,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7046527458005585,0,0.00087704637553542852,0.2938726544380188,0.0052239894866943359,5089,0.00044099164370854898,0,1,1,0,1,0.0002506702730897814,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7191905030049384,0,0.0011275117285549641,0.25731241703033447,0.0064894556999206543,10959,0.0011120773218881066,0,1,1,0,1,0.00076666462700814009,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7287638729903847,0,0.0011461107060313225,0.28848004341125488,0.0067336559295654297,11844,0.0013450440804024858,0,1,1,0,1,0.00089023442706093192,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7306333652813919,0,0.0010771836386993527,0.2567041829892458,0.016962230205535889,1527,0.00017503057010921722,0,1,1,0,1,0.001022180775180459,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7306333652813919,1,0.001022180775180459,0.25067835596866672,0.016472339630126953,1527,0.00017506843030650718,0,1,1,0,1,0.0010166421998292208,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7306333652813919,2,0.0010166421998292208,0.25006774884314797,0.01640629768371582,1527,0.00017507224590689478,0,1,1,0,1,0.0010160892270505428,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7306333652813919,3,0.0010160892270505428,0.2500068364789767,0.016399800777435303,1527,0.00017507262676427142,0,1,1,0,1,0.0010160333476960659,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7306333652813919,4,0.0010160333476960659,0.250000584103238,0.016399145126342773,1527,0.00017507266532298501,0,1,1,0,1,0.0010160284582525492,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7306333652813919,5,0.0010160284582525492,0.25000006876181313,0.016398906707763672,1527,0.00017507266864162966,0,1,1,0,1,0.0010160277597606182,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7316493930411525,0,0.0011176305124536157,0.30045379310814035,0.007465362548828125,24671,0.0030463358711341863,0,1,1,0,1,3.2613668736303225e-05,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7316493930411525,1,3.2613668736303225e-05,0.25166313665176854,0.016134142875671387,24673,0.0030478266718796986,0,1,1,0,1,8.5632211721531348e-07,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7316493930411525,2,8.5632211721531348e-07,0.25004398822784424,0.016365110874176025,24673,0.0030478710521704682,0,1,1,0,1,2.3143838845385289e-08,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7316493930411525,3,2.3143838845385289e-08,0.25000116228288083,0.016366243362426758,24673,0.0030478722172556402,0,1,1,0,1,1.4937082681854008e-09,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7316493930411525,4,1.4937082681854008e-09,0.25000003595420672,0.01636660099029541,24673,0.0030478722469959498,0,1,1,0,1,8.8758700389490741e-10,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7316493930411525,5,8.8758700389490741e-10,0.25000003939659399,0.016366720199584961,24673,0.0030478722483599651,0,1,1,0,1,4.9293558124219317e-10,1,production realized manifold deviation exceeds the dynamics-validity bound
1.7316493930411525,6,4.9293558124219317e-10,0.25000000833024649,0.016366720199584961,24673,0.0030478722493950321,0,1,1,0,1,4.2156947377414156e-10,1,production realized manifold deviation exceeds the dynamics-validity bound
