accepted_step,time_s,dt_s,maximum_velocity_m_per_s,axis,face,x,y,z,manifold_max,manifold_p95,manifold_p50,tail_cells,tail_drained_m3
41,0.067496904754079878,0.0016462659696117043,0.19627626240253448,0,3691,37,42,0,0.024051308631896973,4.76837158203125e-07,1.1920928955078125e-07,0,0
42,0.069143170723691583,0.0016462659696117043,0.24612702429294586,2,3741,43,43,0,0.027471423149108887,4.76837158203125e-07,1.1920928955078125e-07,0,0
43,0.070789436693303287,0.0016462659696117043,0.22594884037971497,2,3741,43,43,0,0.024036765098571777,4.76837158203125e-07,1.1920928955078125e-07,0,0
44,0.072435702662914991,0.0016462659696117043,0.29680636525154114,2,3053,43,35,0,0.026113688945770264,4.76837158203125e-07,1.1920928955078125e-07,0,0
45,0.074081968632526696,0.0016462659696117043,0.23704582452774048,2,3828,44,44,0,0.023701965808868408,4.76837158203125e-07,1.1920928955078125e-07,0,0
46,0.0757282346021384,0.0016462659696117043,0.17576603591442108,2,3828,44,44,0,0.02591252326965332,4.76837158203125e-07,1.1920928955078125e-07,0,0
47,0.077374500571750104,0.0016462659696117043,0.22950664162635803,2,3143,47,36,0,0.013589441776275635,4.76837158203125e-07,1.1920928955078125e-07,0,0
48,0.079020766541361809,0.0016462659696117043,0.11794302612543106,2,11217,37,44,1,0.019958972930908203,4.76837158203125e-07,1.1920928955078125e-07,0,0
49,0.080667032510973513,0.0016462659696117043,0.23057922720909119,2,3052,42,35,0,0.035121440887451172,4.76837158203125e-07,1.1920928955078125e-07,0,0
50,0.082313298480585217,0.0016462659696117043,0.37372943758964539,2,3053,43,35,0,0.019270658493041992,4.76837158203125e-07,1.1920928955078125e-07,0,0
51,0.083959564450196922,0.0016462659696117043,0.17272044718265533,2,3654,42,42,0,0.024734973907470703,4.76837158203125e-07,1.1920928955078125e-07,0,0
52,0.085605830419808626,0.0016462659696117043,0.2291245311498642,2,3654,42,42,0,0.038151085376739502,4.76837158203125e-07,1.1920928955078125e-07,0,0
53,0.087252096389420331,0.0016462659696117043,0.31881663203239441,2,3143,47,36,0,0.02808833122253418,4.76837158203125e-07,1.1920928955078125e-07,0,0
54,0.088898362359032035,0.0016462659696117043,0.15336792171001434,1,4258,44,49,0,0.033946514129638672,4.76837158203125e-07,1.1920928955078125e-07,0,0
55,0.090544628328643739,0.0016462659696117043,0.44984820485115051,2,3052,42,35,0,0.054128766059875488,4.76837158203125e-07,1.1920928955078125e-07,0,0
56,0.092190894298255444,0.0016462659696117043,0.54096871614456177,2,3052,42,35,0,0.020043313503265381,4.76837158203125e-07,1.1920928955078125e-07,0,0
57,0.093837160267867148,0.0016462659696117043,0.25045499205589294,2,4089,47,47,0,0.049704551696777344,5.3644180297851562e-07,1.1920928955078125e-07,0,0
58,0.095483426237478852,0.0016462659696117043,0.38415363430976868,2,3143,47,36,0,0.054779410362243652,4.76837158203125e-07,1.1920928955078125e-07,0,0
59,0.097129692207090557,0.0016462659696117043,0.47136488556861877,2,3143,47,36,0,0.021879255771636963,4.76837158203125e-07,1.1920928955078125e-07,0,0
60,0.098775958176702261,0.0016462659696117043,0.17287608981132507,2,3649,37,42,0,0.071727275848388672,5.3644180297851562e-07,1.1920928955078125e-07,0,0
61,0.10042222414631397,0.0016462659696117043,0.69207680225372314,2,3053,43,35,0,0.081702828407287598,4.76837158203125e-07,1.1920928955078125e-07,36,2.7948488901868944e-06
62,0.10206849011592567,0.0016462659696117043,0.54057437181472778,2,4342,42,50,0,0.015563011169433594,5.3644180297851562e-07,1.1920928955078125e-07,36,8.0917037058733064e-06
63,0.10371475608553737,0.0016462659696117043,0.12935304641723633,2,3741,43,43,0,0.076248049736022949,5.3644180297851562e-07,1.1920928955078125e-07,0,0
64,0.10536102205514908,0.0016462659696117043,0.60068750381469727,2,3230,48,37,0,0.060803592205047607,5.3644180297851562e-07,1.1920928955078125e-07,44,6.6645096804594034e-06
65,0.10700728802476078,0.0016462659696117043,0.5791161060333252,2,3230,48,37,0,0.023423492908477783,5.3644180297851562e-07,1.1920928955078125e-07,0,0
66,0.10865355399437249,0.0016462659696117043,0.28172534704208374,2,3229,47,37,0,0.10150325298309326,5.3644180297851562e-07,1.1920928955078125e-07,0,0
67,0.11029981996398419,0.0016462659696117043,0.80138510465621948,2,3053,43,35,0,0.087880969047546387,5.3644180297851562e-07,1.1920928955078125e-07,60,2.6812714348280896e-05
68,0.1119460859335959,0.0016462659696117043,0.58029800653457642,2,3316,48,38,0,0.028937697410583496,5.9604644775390625e-07,1.1920928955078125e-07,52,1.6419259934678623e-05
69,0.1135923519032076,0.0016462659696117043,0.30532315373420715,2,3741,43,43,0,0.083036720752716064,5.9604644775390625e-07,1.1920928955078125e-07,0,0
70,0.1152386178728193,0.0016462659696117043,0.65830963850021362,2,3748,50,43,0,0.060391247272491455,5.3644180297851562e-07,1.1920928955078125e-07,76,1.6148268595999363e-05
71,0.11688488384243101,0.0016462659696117043,0.60623061656951904,2,3230,48,37,0,0.025598645210266113,5.3644180297851562e-07,1.1920928955078125e-07,0,0
72,0.11853114981204271,0.0016462659696117043,0.44111427664756775,2,3734,36,43,0,0.10744357109069824,5.9604644775390625e-07,1.1920928955078125e-07,0,0
73,0.12017741578165442,0.0016462659696117043,0.86017024517059326,2,3316,48,38,0,0.083407402038574219,5.9604644775390625e-07,1.1920928955078125e-07,84,4.0725629516380424e-05
74,0.12182368175126612,0.0016462659696117043,0.64184552431106567,2,3747,49,43,0,0.043065309524536133,5.9604644775390625e-07,1.1920928955078125e-07,76,1.6788267245016175e-05
75,0.12346994772087783,0.0016462659696117043,0.29912677407264709,1,3477,37,40,0,0.083469748497009277,5.9604644775390625e-07,1.1920928955078125e-07,0,0
76,0.12511621369048953,0.0016462659696117043,0.73204416036605835,2,4165,37,48,0,0.059957206249237061,5.9604644775390625e-07,1.1920928955078125e-07,96,2.3475615421303567e-05
77,0.12676247966010123,0.0016462659696117043,0.66921031475067139,2,3230,48,37,0,0.043367087841033936,5.9604644775390625e-07,1.1920928955078125e-07,0,0
78,0.12840874562971294,0.0016462659696117043,0.44665369391441345,2,11058,50,42,1,0.11571979522705078,5.9604644775390625e-07,1.1920928955078125e-07,0,0
79,0.13005501159932464,0.0016462659696117043,0.84995794296264648,2,4166,38,48,0,0.085271358489990234,5.9604644775390625e-07,1.1920928955078125e-07,96,5.3653534745014507e-05
80,0.13170127756893635,0.0016462659696117043,0.63243073225021362,2,3315,47,38,0,0.048400163650512695,5.9604644775390625e-07,1.1920928955078125e-07,76,2.20110023435954e-05
81,0.13334754353854805,0.0016462659696117043,0.33831432461738586,2,3134,38,36,0,0.088816165924072266,5.9604644775390625e-07,1.1920928955078125e-07,0,0
82,0.13499380950815976,0.0016462659696117043,0.80369824171066284,0,3865,37,44,0,0.10934758186340332,5.9604644775390625e-07,1.1920928955078125e-07,96,2.9431913237229816e-05
83,0.13664007547777146,0.0016462659696117043,0.91022098064422607,0,3703,49,42,0,0.083173632621765137,5.9604644775390625e-07,1.1920928955078125e-07,32,1.483839135346099e-05
84,0.13828634144738317,0.0016462659696117043,0.78532510995864868,2,4256,42,49,0,0.11989271640777588,5.9604644775390625e-07,1.1920928955078125e-07,16,3.6287163684502736e-06
85,0.13993260741699487,0.0016462659696117043,1.1728816032409668,2,3734,36,43,0,0.07438814640045166,5.9604644775390625e-07,1.1920928955078125e-07,88,5.2541776602323923e-05
86,0.14157887338660657,0.0016462659696117043,1.0097421407699585,2,3734,36,43,0,0.040145277976989746,5.9604644775390625e-07,1.1920928955078125e-07,52,7.2290440234007032e-06
87,0.14322513935621828,0.0016462659696117043,0.9867931604385376,0,3778,37,43,0,0.09804379940032959,5.9604644775390625e-07,1.1920928955078125e-07,0,0
88,0.14487140532582998,0.0016462659696117043,1.0284031629562378,1,3224,42,37,0,0.059629142284393311,5.9604644775390625e-07,1.1920928955078125e-07,76,3.0897500604641859e-05
89,0.14651767129544169,0.0016462659696117043,0.77275574207305908,1,3223,41,37,0,0.051010429859161377,5.9604644775390625e-07,1.1920928955078125e-07,0,0
90,0.14816393726505339,0.0016462659696117043,0.63482087850570679,2,11657,47,49,1,0.12170910835266113,5.9604644775390625e-07,1.1920928955078125e-07,0,0
91,0.1498102032346651,0.0016462659696117043,0.87563222646713257,2,3220,38,37,0,0.093524575233459473,5.9604644775390625e-07,1.1920928955078125e-07,76,4.4397711358392407e-05
92,0.1514564692042768,0.0016462659696117043,0.82221370935440063,2,3221,39,37,0,0.056069016456604004,5.9604644775390625e-07,1.1920928955078125e-07,88,2.7323006237510531e-05
93,0.1531027351738885,0.0016462659696117043,0.69123923778533936,2,3741,43,43,0,0.096170425415039062,5.9604644775390625e-07,1.1920928955078125e-07,0,0
94,0.15474900114350021,0.0016462659696117043,0.98775190114974976,0,3703,49,42,0,0.06792837381362915,5.9604644775390625e-07,1.1920928955078125e-07,106,2.735099158352294e-05
95,0.15639526711311191,0.0016462659696117043,0.91977578401565552,1,4257,43,49,0,0.055419266223907471,5.9604644775390625e-07,1.1920928955078125e-07,4,2.6046661925995729e-07
96,0.15804153308272362,0.0016462659696117043,0.77811414003372192,2,10539,47,36,1,0.12270188331604004,5.9604644775390625e-07,1.1920928955078125e-07,0,0
97,0.15968779905233532,0.0016462659696117043,0.83139276504516602,2,4166,38,48,0,0.10623204708099365,5.9604644775390625e-07,1.1920928955078125e-07,108,5.0244943365089572e-05
98,0.16133406502194703,0.0016462659696117043,0.75076377391815186,2,4089,47,47,0,0.062384366989135742,7.152557373046875e-07,1.1920928955078125e-07,76,2.9958809519506868e-05
99,0.16298033099155873,0.0016462659696117043,0.9053046703338623,2,3740,42,43,0,0.10162341594696045,7.152557373046875e-07,1.1920928955078125e-07,4,4.4832155118990401e-08
100,0.16462659696117043,0.0016462659696117043,0.87085992097854614,1,3226,44,37,0,0.091658592224121094,5.9604644775390625e-07,1.1920928955078125e-07,128,3.6589948558968573e-05
101,0.16627286293078214,0.0016462659696117043,0.97411042451858521,1,3225,43,37,0,0.071451902389526367,7.152557373046875e-07,1.1920928955078125e-07,48,7.0715974732900061e-06
102,0.16791912890039384,0.0016462659696117043,0.87449920177459717,2,10539,47,36,1,0.12417042255401611,7.152557373046875e-07,1.1920928955078125e-07,12,1.1336273235912666e-06
103,0.16956539487000555,0.0016462659696117043,0.8699183464050293,2,3316,48,38,0,0.11714780330657959,5.9604644775390625e-07,1.1920928955078125e-07,104,5.4401568983913468e-05
104,0.17121166083961725,0.0016462659696117043,0.96400320529937744,2,3306,38,38,0,0.087096095085144043,7.152557373046875e-07,1.1920928955078125e-07,76,3.7717686652751082e-05
105,0.17285792680922896,0.0016462659696117043,0.75339263677597046,2,3741,43,43,0,0.1182703971862793,7.152557373046875e-07,1.1920928955078125e-07,8,2.7848850166648943e-06
106,0.17450419277884066,0.0016462659696117043,1.0767086744308472,0,3691,37,42,0,0.10526245832443237,5.9604644775390625e-07,1.1920928955078125e-07,124,4.6165685490223337e-05
107,0.17615045874845237,0.0016462659696117043,1.146077036857605,2,3317,49,38,0,0.052764415740966797,7.152557373046875e-07,1.1920928955078125e-07,64,2.0756020485957849e-05
108,0.17779672471806407,0.0016462659696117043,0.99669367074966431,2,10713,49,38,1,0.12505245208740234,7.152557373046875e-07,1.1920928955078125e-07,0,0
109,0.17944299068767577,0.0016462659696117043,0.88752704858779907,2,10713,49,38,1,0.13044452667236328,7.152557373046875e-07,1.1920928955078125e-07,120,4.9461850090622312e-05
110,0.18108925665728748,0.0016462659696117043,0.92314773797988892,2,3053,43,35,0,0.066380500793457031,8.3446502685546875e-07,1.1920928955078125e-07,96,6.3657998784831429e-05
111,0.18273552262689918,0.0016462659696117043,0.55542653799057007,2,18454,50,42,2,0.096331596374511719,8.3446502685546875e-07,1.1920928955078125e-07,12,3.2569511594658952e-07
112,0.18438178859651089,0.0016462659696117043,0.795890212059021,2,4342,42,50,0,0.12218165397644043,7.152557373046875e-07,1.1920928955078125e-07,48,7.5621063174050333e-06
113,0.18602805456612259,0.0016462659696117043,1.2885502576828003,2,3055,45,35,0,0.088201582431793213,7.152557373046875e-07,1.1920928955078125e-07,98,4.297858288915147e-05
114,0.1876743205357343,0.0016462659696117043,1.1767431497573853,2,10713,49,38,1,0.12569952011108398,7.152557373046875e-07,1.1920928955078125e-07,44,8.7883563430672461e-06
115,0.189320586505346,0.0016462659696117043,1.021979808807373,2,11474,36,47,1,0.12770617008209229,7.152557373046875e-07,1.1920928955078125e-07,68,3.2510742728652133e-05
116,0.1909668524749577,0.0016462659696117043,1.0119771957397461,2,3305,37,38,0,0.074283957481384277,8.3446502685546875e-07,1.1920928955078125e-07,76,6.11442939372246e-05
117,0.19261311844456941,0.0016462659696117043,0.85297203063964844,2,3733,35,43,0,0.1304696798324585,8.3446502685546875e-07,1.1920928955078125e-07,80,7.4523708912169128e-06
118,0.19425938441418111,0.0016462659696117043,1.0507779121398926,0,3691,37,42,0,0.12312328815460205,7.152557373046875e-07,1.1920928955078125e-07,52,2.5520848938353696e-05
119,0.19590565038379282,0.0016462659696117043,1.3018226623535156,1,4256,42,49,0,0.10883533954620361,8.3446502685546875e-07,1.7881393432617188e-07,96,4.5335047341504915e-05
120,0.19755191635340452,0.0016462659696117043,1.3483625650405884,2,10530,38,36,1,0.091759562492370605,8.3446502685546875e-07,1.7881393432617188e-07,49,2.6091272194600336e-05
121,0.19919818232301623,0.0016462659696117043,1.2173174619674683,2,11657,47,49,1,0.13186085224151611,7.152557373046875e-07,1.1920928955078125e-07,60,1.060642951814507e-05
122,0.20084444829262793,0.0016462659696117043,0.97794288396835327,2,4175,47,48,0,0.091812014579772949,8.3446502685546875e-07,1.7881393432617188e-07,116,5.2082955380051248e-05
123,0.20249071426223963,0.0016462659696117043,0.79267001152038574,2,3051,41,35,0,0.097594857215881348,9.5367431640625e-07,1.7881393432617188e-07,100,1.8439193131192754e-05
124,0.20413698023185134,0.0016462659696117043,0.94649088382720947,2,10451,45,35,1,0.1239888072013855,7.152557373046875e-07,1.7881393432617188e-07,36,9.2316866863273666e-06
125,0.20578324620146304,0.0016462659696117043,1.2722259759902954,2,3134,38,36,0,0.11629664897918701,8.3446502685546875e-07,1.7881393432617188e-07,76,2.9208512134304466e-05
126,0.20742951217107475,0.0016462659696117043,1.5060911178588867,2,10539,47,36,1,0.084238886833190918,9.5367431640625e-07,1.7881393432617188e-07,52,3.0341338282852556e-05
127,0.20853091275785118,0.0011014005867764354,1.6012676954269409,2,10539,47,36,1,0.13417673110961914,7.152557373046875e-07,1.1920928955078125e-07,37,6.5921344940942569e-06
128,0.20974245341494679,0.0012115406570956111,1.2465484142303467,2,11657,47,49,1,0.10016942024230957,5.9604644775390625e-07,1.1920928955078125e-07,60,4.0222214297825147e-05
129,0.21107514807954431,0.0013326946645975113,1.0038795471191406,2,3819,35,44,0,0.12176036834716797,1.0728836059570312e-06,1.7881393432617188e-07,36,1.3691519981869144e-05
130,0.21254111221060157,0.0014659641310572624,1.0667655467987061,1,4256,42,49,0,0.14789968729019165,8.3446502685546875e-07,1.7881393432617188e-07,76,2.4381951539136929e-05
131,0.21415367280133069,0.0016125605907291174,1.3629308938980103,1,3224,42,37,0,0.13722360134124756,8.3446502685546875e-07,1.7881393432617188e-07,112,6.3688041931960851e-05
132,0.21579993877094239,0.0016462659696117043,1.6210553646087646,2,10539,47,36,1,0.10012876987457275,1.1324882507324219e-06,3.5762786865234375e-07,64,4.253950145300902e-05
133,0.21744620474055409,0.0016462659696117043,1.6436411142349243,2,10539,47,36,1,0.14484095573425293,8.3446502685546875e-07,1.7881393432617188e-07,64,1.3749061087563088e-05
134,0.2190924707101658,0.0016462659696117043,1.2607632875442505,2,11474,36,47,1,0.13533866405487061,8.3446502685546875e-07,1.7881393432617188e-07,100,4.445133202045054e-05
135,0.2207387366797775,0.0016462659696117043,1.0529381036758423,2,18883,49,47,2,0.11532366275787354,1.1920928955078125e-06,2.9802322387695312e-07,112,4.0093188917765861e-05
136,0.22238500264938921,0.0016462659696117043,1.0078766345977783,2,10871,35,40,1,0.12349247932434082,8.3446502685546875e-07,1.7881393432617188e-07,32,1.8332987431075761e-05
137,0.22403126861900091,0.0016462659696117043,1.3726522922515869,2,11301,35,45,1,0.12236869335174561,8.3446502685546875e-07,1.7881393432617188e-07,68,4.472261314006778e-05
138,0.22567753458861262,0.0016462659696117043,1.6402984857559204,2,10539,47,36,1,0.10214632749557495,1.1920928955078125e-06,3.5762786865234375e-07,64,3.1159954285005595e-05
139,0.22732380055822432,0.0016462659696117043,1.7479763031005859,2,10539,47,36,1,0.14143836498260498,8.3446502685546875e-07,1.7881393432617188e-07,57,1.8067297378942165e-05
140,0.22897006652783602,0.0016462659696117043,1.5062851905822754,2,11487,49,47,1,0.13505971431732178,9.5367431640625e-07,1.7881393432617188e-07,87,3.2560616798524622e-05
141,0.23061633249744773,0.0016462659696117043,1.2903460264205933,2,18096,36,38,2,0.097087621688842773,1.2516975402832031e-06,2.9802322387695312e-07,119,5.5320548759592562e-05
142,0.23226259846705943,0.0016462659696117043,1.137630820274353,2,18096,36,38,2,0.10416924953460693,9.5367431640625e-07,1.7881393432617188e-07,53,8.0110022583885835e-06
143,0.23390886443667114,0.0016462659696117043,1.3484137058258057,2,10451,45,35,1,0.1321098804473877,8.3446502685546875e-07,1.7881393432617188e-07,45,1.5989310312828441e-05
144,0.23555513040628284,0.0016462659696117043,1.6320745944976807,2,10539,47,36,1,0.11068916320800781,1.2516975402832031e-06,3.5762786865234375e-07,67,3.9236705527923473e-05
145,0.23720139637589455,0.0016462659696117043,1.834700345993042,2,10530,38,36,1,0.1285322904586792,9.5367431640625e-07,1.7881393432617188e-07,65,2.6018134187707336e-05
146,0.23884766234550625,0.0016462659696117043,1.6408315896987915,2,10700,36,38,1,0.1369941234588623,9.5367431640625e-07,1.7881393432617188e-07,47,1.8033860960308067e-05
147,0.24049392831511796,0.0016462659696117043,1.5384088754653931,2,18870,36,47,2,0.089315891265869141,1.430511474609375e-06,3.5762786865234375e-07,101,4.8442175692512494e-05
148,0.24214019428472966,0.0016462659696117043,1.3356080055236816,2,18096,36,38,2,0.12263822555541992,9.5367431640625e-07,1.7881393432617188e-07,66,1.3752860084233382e-05
149,0.24378646025434136,0.0016462659696117043,1.3621708154678345,1,3226,44,37,0,0.13505381345748901,9.5367431640625e-07,1.7881393432617188e-07,47,1.8573179105992956e-05
150,0.24543272622395307,0.0016462659696117043,1.6149051189422607,2,10539,47,36,1,0.11270874738693237,1.3709068298339844e-06,3.5762786865234375e-07,68,4.3864224371294688e-05
151,0.24707899219356477,0.0016462659696117043,1.9232659339904785,2,11648,38,49,1,0.10989248752593994,9.5367431640625e-07,2.9802322387695312e-07,79,2.2904633210971893e-05
152,0.24872525816317648,0.0016462659696117043,1.8035485744476318,2,18109,49,38,2,0.14057254791259766,9.5367431640625e-07,1.7881393432617188e-07,76,2.3030152180977467e-05
153,0.25037152413278818,0.0016462659696117043,1.7863152027130127,2,18870,36,47,2,0.087986946105957031,1.430511474609375e-06,3.5762786865234375e-07,84,5.1296189801303971e-05
154,0.25201779010239989,0.0016462659696117043,1.5106468200683594,2,18096,36,38,2,0.11311650276184082,9.5367431640625e-07,2.9802322387695312e-07,87,1.5953203942422081e-05
155,0.25366405607201159,0.0016462659696117043,1.3166215419769287,2,18096,36,38,2,0.13536441326141357,9.5367431640625e-07,1.7881393432617188e-07,50,2.3118377863532298e-05
156,0.25531032204162329,0.0016462659696117043,1.5745968818664551,2,10446,40,35,1,0.11389487981796265,1.3709068298339844e-06,3.5762786865234375e-07,84,4.8939428108338039e-05
157,0.256956588011235,0.0016462659696117043,1.9480849504470825,2,10626,48,37,1,0.10017955303192139,1.0132789611816406e-06,2.9802322387695312e-07,90,2.4469792408127812e-05
158,0.2586028539808467,0.0016462659696117043,2.0324850082397461,2,18109,49,38,2,0.14212560653686523,9.5367431640625e-07,1.7881393432617188e-07,71,1.6049982439628478e-05
159,0.26024911995045841,0.0016462659696117043,1.9716717004776001,2,18870,36,47,2,0.093100905418395996,1.430511474609375e-06,3.5762786865234375e-07,93,5.1134280029907989e-05
160,0.26189538592007011,0.0016462659696117043,1.667904257774353,2,17926,38,36,2,0.11450648307800293,1.0728836059570312e-06,2.9802322387695312e-07,136,2.8693225513300902e-05
161,0.26354165188968182,0.0016462659696117043,1.4355720281600952,2,17926,38,36,2,0.13489359617233276,9.5367431640625e-07,2.9802322387695312e-07,68,2.0865631729405655e-05
162,0.26518791785929352,0.0016462659696117043,1.5502758026123047,1,3227,45,37,0,0.12099176645278931,1.430511474609375e-06,3.5762786865234375e-07,69,4.8609784387801227e-05
163,0.26683418382890522,0.0016462659696117043,1.8906713724136353,2,10626,48,37,1,0.091369152069091797,1.0728836059570312e-06,3.5762786865234375e-07,97,2.3781571699677678e-05
164,0.26848044979851693,0.0016462659696117043,2.1726844310760498,2,18109,49,38,2,0.14665651321411133,9.5367431640625e-07,1.7881393432617188e-07,37,7.1158431102497074e-06
165,0.27012671576812863,0.0016462659696117043,2.1289463043212891,2,18870,36,47,2,0.12881171703338623,1.430511474609375e-06,3.5762786865234375e-07,87,4.9952992733758295e-05
