beginning_time_s,candidate,dt_s,x,y,z_face,beginning_momentum,stress_rate,buoyancy_rate,advection_rate,source_rate,pressure_gradient_rate,restoration_rate,total_rate,closure_residual
2.1426204254821641,0,4.7868743422441185e-05,38,42,10,57.098869323730469,-2606.3452861592059,9.3026169511310943,-83925.30379949628,0,42226.627592213445,-22096.259661378652,-66391.978537869567,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,11,42.726772308349609,-4347.2097734772451,9.5611948873922152,149159.45506617238,0,70326.152722209808,-9709.6834177682722,205438.27579202404,-2.9103830456733704e-11
2.1426204254821641,0,4.7868743422441185e-05,38,42,12,34.705635070800781,-4665.6883662181199,9.276687292807603,28415.25998087864,0,28344.335191054,-5503.2058549664616,46599.977638040866,7.2759576141834259e-12
2.1426204254821641,0,4.7868743422441185e-05,38,42,13,33.33612060546875,-1902.4391145807208,5.718976809651271,-25768.091814142816,0,-60677.871046643653,-6101.8429573964549,-94444.525955953999,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,14,25.258697509765625,1194.628734631093,2.1274801908488028,10478.938469652821,0,-39094.262141379506,-4775.7486146134006,-32194.31607151814,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,15,9.3412179946899414,174.61134224954134,1.9037245612195111,10781.743492277737,0,149291.10422661091,-2531.5766974766798,157717.78608822273,-2.9103830456733704e-11
2.1426204254821641,0,4.7868743422441185e-05,38,42,16,0.43629691004753113,30.763264341399871,2.0948609445465367,1789.5534776403208,0,52366.053475968343,-1251.9819219550602,52936.485647276269,0.0024903367229853757
2.1426204254821641,0,4.7868743422441185e-05,38,42,17,8.406773567199707,-29.330016734989808,2.0757716563079969,-4604.1544531640684,0,-134530.28079823317,-601.16479420218479,-139762.85429067811,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,18,10.46025276184082,-31.953396169344114,2.4678093883140826,1991.1736289392206,0,3419.5510815424159,-240.30753226539474,5140.9315914352119,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,19,-0.34282079339027405,20.875739432712724,3.1018451048254834,2252.3713507918342,0,160176.95375518882,-39.287552116345417,162414.01638357021,0.001245168357854709
2.1426204254821641,0,4.7868743422441185e-05,38,42,20,-1.5286900997161865,35.783780283719636,3.4041583637709509,652.40596258110997,0,-49540.766465573193,17.093671255489031,-48832.076402752384,0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,21,8.77923583984375,-49.636658291571855,3.8343853121204798,-5258.2563350524315,0,-161397.51758906708,-61.654511379337073,-166763.22821814159,0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,22,8.4188070297241211,-49.507202125541305,5.1194404038285279,2872.1352247975765,0,9485.3339632134212,-168.06784465187118,12145.013581637415,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,23,-0.2927686870098114,33.750164993927676,6.5634058516225036,1126.3628005952246,0,135546.54736883705,-154.17176574662221,136559.05290840747,0.00093387626111507416
2.1426204254821641,0,4.7868743422441185e-05,38,42,24,-4.0470643043518066,26.052135953172428,7.2486466849976363,329.57116170620895,0,57600.263119639218,-112.48352903087537,57850.654025289441,0.0024903367229853757
2.1426204254821641,0,4.7868743422441185e-05,38,42,25,-0.12154415249824524,5.7333163095471518,7.4446117436764991,-388.15353144764504,0,-82199.33608936271,-77.419587993974801,-82651.730035582746,0.0012451683724066243
2.1426204254821641,0,4.7868743422441185e-05,38,42,26,6.2796964645385742,-39.79330509208804,7.6081933050920885,-2307.9942666320112,0,-102561.7486152214,-52.96448139011374,-104954.89496536723,-0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,27,5.3141484260559082,-42.097585206329811,7.8703973078098137,2956.3484513674507,0,23827.631402197589,-34.346724061145792,26715.405941605375,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,28,-0.55380678176879883,25.390851842900855,8.1514934572421769,414.63857377151345,0,89059.999587781174,16.037768485627822,89524.218275338455,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,29,-1.8470935821533203,28.872754798199736,8.3204241354728588,477.91304918810221,0,18149.704768028114,88.932414656871913,18753.743410806761,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,30,0.8978416919708252,-6.7395114477362164,8.3407979595776283,-540.89491003992987,0,-52111.34681677998,171.29532104276771,-52479.346364433666,-0.0012451683651306666
2.1426204254821641,0,4.7868743422441185e-05,38,42,31,4.8420486450195312,-48.231028586280956,8.2661048817226863,-1953.8385008124299,0,-69687.829613788053,239.19684208766338,-71442.433705880656,0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,32,4.5521416664123535,-50.056690423968277,8.3186469737940083,2856.3863353716279,0,33498.375914990509,138.41291497378793,36451.437121885749,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,33,0.027508791536092758,4.4383266226176197,8.4364418462904105,1258.6960254019209,0,51908.30468321318,130.17986177293614,53310.054288246138,-0.0010506108083063737
2.1426204254821641,0,4.7868743422441185e-05,38,42,34,1.0656870603561401,17.158265580184313,8.4075312014081103,-262.17517901575155,0,12812.162337609039,175.29480181728917,12750.84775719217,1.8189894035458565e-12
2.1426204254821641,0,4.7868743422441185e-05,38,42,35,-0.73894160985946655,5.6022276840202885,8.1182824823720221,371.77738846000096,0,18665.688839844173,231.77377090543743,19282.961131960183,0.00062258417892735451
2.1426204254821641,0,4.7868743422441185e-05,38,42,36,2.49922776222229,1.397665005327533,7.527701804065341,-1185.9730568184063,0,-35192.696426068891,257.27295117973318,-36112.46991972981,0.0012451683651306666
2.1426204254821641,0,4.7868743422441185e-05,38,42,37,1.2600674629211426,-0.42555756699695851,6.1657837097566057,492.75545604747202,0,-27669.366777777272,224.13769811051174,-26946.733786591642,-0.00038911511364858598
2.1426204254821641,0,4.7868743422441185e-05,38,42,38,3.571873664855957,-15.567527431855456,4.8192341424191714,-1331.1945523884219,0,-37689.913947800815,174.1666792825082,-38857.690114196164,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,39,3.2072334289550781,-11.048944297259627,4.5292427607109254,964.63192902297146,0,55273.860283962837,108.60856509242244,56340.581076541675,-7.2759576141834259e-12
2.1426204254821641,0,4.7868743422441185e-05,38,42,40,-2.5066051483154297,32.203530611655516,4.3346897642965603,306.70488993058245,0,63100.002425889528,-24.983057988791661,63418.263723375632,0.0012451683651306666
2.1426204254821641,0,4.7868743422441185e-05,38,42,41,1.347987174987793,7.9947870734743569,3.3561677025336563,-1076.9486054935151,0,-117158.94695965819,-318.64356417283398,-118543.1856842118,0.0024903367302613333
2.1426204254821641,0,4.7868743422441185e-05,38,42,42,7.8752298355102539,-28.05598682480548,1.9971033723816429,-529.1367852099778,0,-63390.744257436127,-534.01784518386444,-64479.957771282396,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,43,3.4552500247955322,-7.7362577766023257,1.2364789338245912,2365.4961415284624,0,120920.51092516677,-623.36116539976263,122656.15110312615,0.0049806734459707513
2.1426204254821641,0,4.7868743422441185e-05,38,42,44,-2.5471427440643311,34.210866191520637,0.95766898767751474,-29.689794392182435,0,71206.905129783569,-554.39004473303817,70657.995071005906,0.001245168357854709
2.1426204254821641,0,4.7868743422441185e-05,38,42,45,2.1408250331878662,6.5971703275406863,0.64472885820554093,-1342.9041156523074,0,-117122.21947369141,-427.97432691445397,-118885.85601707242,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,46,7.8155479431152344,-38.738119487219244,0.58616091581889729,-337.03221052343582,0,-63500.647797623664,-308.28376341193155,-64184.115730130427,7.2759576141834259e-12
2.1426204254821641,0,4.7868743422441185e-05,38,42,47,2.1532688140869141,0.40571908016835306,0.89423668838719383,1654.6245437397306,0,127413.58578149059,-204.66583310913614,128864.84444788973,-1.4551915228366852e-11
2.1426204254821641,0,4.7868743422441185e-05,38,42,48,-4.1410322189331055,35.693465450073944,1.0439818635877933,-193.63862210690633,0,112745.1538454757,-112.04024909447138,112476.2149119247,0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,49,-0.34692320227622986,11.776200594920528,0.81245153160876304,-424.67089525355561,0,-97203.101826257058,-36.209495928731137,-97651.395433065365,-0.0018677525513339788
2.1426204254821641,0,4.7868743422441185e-05,38,42,50,9.4365787506103516,-47.640361877054822,0.62280457757450569,-2618.0810338302149,0,-161155.38713032164,19.417155416527969,-163801.07105637153,-0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,51,7.3721499443054199,-16.457663895741469,0.8183492855329737,3356.6053305730479,0,71666.013646388601,61.600969139827605,75068.580631491262,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,52,-3.7673859596252441,31.55750482973934,1.0858289139888404,-510.0159798632929,0,169283.82626618209,118.17145810248623,168924.63005883846,0.0049806734314188361
2.1426204254821641,0,4.7868743422441185e-05,38,42,53,-1.6610207557678223,26.16530050782562,0.99182143872272965,416.21744725286248,0,-61838.831161432616,191.61646868915327,-61203.840123544047,7.2759576141834259e-12
2.1426204254821641,0,4.7868743422441185e-05,38,42,54,8.5587120056152344,-49.506570269477415,0.87527477454883162,-3126.1097249898539,0,-158355.4218637094,256.44242388315604,-161273.72046031101,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,55,6.658747673034668,-54.364186209821206,1.1506711475703866,1509.1440531506923,0,32642.716140221281,297.62512224446459,34396.271800554183,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,56,-2.0698392391204834,53.293969627741475,1.6528197925834052,115.37231962766548,0,148197.02957548454,341.70408221272743,148709.0577474187,0.0049806734314188361
2.1426204254821641,0,4.7868743422441185e-05,38,42,57,-4.5650467872619629,86.491770367364182,2.0247580570388037,473.73177383292068,0,17610.610371437735,411.69748610357453,18584.556159798634,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,58,2.4835085868835449,7.4997501151385535,2.1876597309937789,121.23955294321503,0,-113348.67200787958,495.03411414752628,-112722.7109309427,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,59,6.0678935050964355,-42.087854896542503,2.4715783329761378,-2345.1500905148632,0,-68368.07068762416,577.2202066262048,-70175.616848076388,-1.4551915228366852e-11
2.1426204254821641,0,4.7868743422441185e-05,38,42,60,3.5851759910583496,-5.5318288562295654,3.2108350319119991,1142.8653281714783,0,42006.123217556385,669.02397952281717,43815.691531426368,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,61,-1.6301252841949463,34.49752775105145,4.1126527770811201,-494.4912207422675,0,94914.522224704851,780.06809392874027,95238.704297746022,-0.0049806734314188361
2.1426204254821641,0,4.7868743422441185e-05,38,42,62,-2.7093770503997803,55.168958645879407,4.6290067076757513,797.57516107997685,0,15267.589518819643,929.31895431393377,17054.281599567108,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,63,2.2912578582763672,-6.130148973328895,4.7754057969031907,-1438.0897658165413,0,-98022.801138769704,1081.0900354611547,-98381.150631628072,0.0049806734459707513
2.1426204254821641,0,4.7868743422441185e-05,38,42,64,7.6981978416442871,-52.206034932201248,4.9494053074693385,-2886.8580954943204,0,-66056.261225135007,1275.0424399949536,-67715.333510259108,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,65,4.701777458190918,-33.955650605028403,5.3964690843483005,4354.323873276152,0,105081.74026627025,1605.031978270353,111012.53693629608,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,66,-3.318856954574585,55.639656909909213,5.8168727000788873,-1387.1773218848371,0,175512.11856094288,2246.6224084705495,176433.03013848545,0.0099613468628376722
2.1426204254821641,0,4.7868743422441185e-05,38,42,67,-4.4060282707214355,77.839833531690843,5.7557895312834875,2422.0616498176782,0,-16933.522681611117,3998.1758380794736,-10429.689570650993,-3.637978807091713e-12
2.1426204254821641,0,4.7868743422441185e-05,38,42,68,10.699881553649902,-111.5861687817201,5.4779017575539255,-11246.739164892089,0,-245137.09207588353,11277.599417543315,-245212.34258059319,-0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,69,16.81077766418457,-175.78708958615479,5.6472847821031369,1742.8770964716682,0,-63838.148191450717,-8784.2344467193489,-71049.645346502453,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,70,5.6708455085754395,14.192893481257876,6.1083314713567196,13657.92302391082,0,195401.0632886611,-1598.3578758570793,207480.91970032058,-0.0099613468919415027
2.1426204254821641,0,4.7868743422441185e-05,38,42,71,-4.4562573432922363,54.400238333006534,6.2444415058146872,930.3897991041232,0,128942.04488625223,1364.3459148233098,131297.42029934505,-0.0049806734605226666
2.1426204254821641,0,4.7868743422441185e-05,38,42,72,1.6153644323348999,3.238016546512176,6.0160747101016412,-3948.2620191730393,0,-127722.37757359368,1675.1598603441541,-129986.23062183939,-0.0049806734314188361
2.1426204254821641,0,4.7868743422441185e-05,38,42,73,12.035270690917969,-107.51203201687787,5.9859845600339261,-8397.8736464190006,0,-143609.17188582511,-2517.8499614684838,-154626.42154116943,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,74,4.8978862762451172,-15.332706493206445,6.2479581336458416,6839.0025496159769,0,87186.867919434939,-2240.8049818894274,91775.980738801925,-1.4551915228366852e-11
2.1426204254821641,0,4.7868743422441185e-05,38,42,75,-3.5420906543731689,31.195781140988871,6.3933613313816782,-1280.949518698045,0,135076.0629940888,-747.49947028665315,133085.20314757645,-2.9103830456733704e-11
2.1426204254821641,0,4.7868743422441185e-05,38,42,76,-4.3107304573059082,86.468815615675865,6.2414398475155153,2200.3419908405949,0,-11342.567321930437,-178.64679504425425,-9228.161870670905,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,77,5.2742195129394531,-47.615307423738756,5.7178824233967624,-5632.1554903990409,0,-188728.17615970742,-73.036595364362228,-194475.26567047118,-2.9103830456733704e-11
2.1426204254821641,0,4.7868743422441185e-05,38,42,78,11.648726463317871,-67.254504083428714,5.2949264557237159,3056.4002194852433,0,5670.1181833796163,-1579.8496933438516,7084.7091318933035,9.0949470177292824e-13
2.1426204254821641,0,4.7868743422441185e-05,38,42,79,-1.6543482542037964,23.856415915416104,5.0912581337978393,2111.940017905375,0,266096.56283069082,-1270.390490999433,266967.06252198271,0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,80,-6.0806121826171875,66.144583320033504,3.8438398973708892,2133.6906188298276,0,60746.161060217084,-945.21726394316488,62004.622838321149,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,81,7.0746011734008789,-12.799617876799468,1.9517111185083516,-6442.0229535357039,0,-191527.85254726,-934.95707665111729,-198915.67052285824,0.0099613468919415027
2.1426204254821641,0,4.7868743422441185e-05,38,42,82,12.576342582702637,-91.819045208792176,1.0910977758119358,-2303.1829360863226,0,-85615.943592900469,-1170.6774086757471,-89180.531885095523,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,83,3.2923791408538818,-1.1675587434621821,1.1177520090347666,3214.1879541512958,0,123544.4890763532,-1146.3916449689391,125612.23059812769,-0.0049806734459707513
2.1426204254821641,0,4.7868743422441185e-05,38,42,84,-4.9045567512512207,26.07363167518616,1.2802268723504833,-542.66429428046388,0,90794.827915969378,-987.1296309638351,89292.387849272607,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,85,0.62504738569259644,0.78343418406664811,1.3084486618848068,914.6857357391591,0,-107239.0293158718,-915.61712167295184,-107237.86757379127,0.0012451683724066243
2.1426204254821641,0,4.7868743422441185e-05,38,42,86,6.2718329429626465,-9.2804237858772503,1.2416168492923729,-2131.309856924197,0,-81470.28005283454,-976.43612508226897,-84586.064841777581,1.4551915228366852e-11
2.1426204254821641,0,4.7868743422441185e-05,38,42,87,4.0362639427185059,-20.060852435693409,1.2139841283593478,-1010.9621533873535,0,16675.11040138136,-1121.4085869801474,14523.892792706523,-1.8189894035458565e-12
2.1426204254821641,0,4.7868743422441185e-05,38,42,88,3.0825099945068359,-5.4836196217375512,1.3745640314757646,-50.424337934315545,0,23978.869551286436,-1106.7056389771744,22817.630518784685,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,89,1.2634859085083008,8.9474326762455867,1.7933896030265859,1589.1934367224349,0,51806.684002960923,-1036.5080274751749,52370.107744150737,-0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,90,-2.0816497802734375,50.167661950165908,2.1443512189486902,226.77504252146593,0,34698.334702836131,-978.033053504848,33999.389950190227,0.0012451683651306666
2.1426204254821641,0,4.7868743422441185e-05,38,42,91,0.97834235429763794,14.005377692456182,2.1344945987478399,-1244.9903016098117,0,-94517.741855562301,-924.67198599185599,-96671.266761209481,-0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,92,8.8227033615112305,-56.833250950368061,2.2052246303786425,-1697.1545142673008,0,-87618.722190961285,-866.68698577145869,-90237.191717320035,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,93,3.6739280223846436,-4.7602524992286099,2.7181763877045704,2523.5677745807511,0,121242.70072883085,-801.50989309974261,122962.71155352688,-0.0049806734459707513
2.1426204254821641,0,4.7868743422441185e-05,38,42,94,-3.6393721103668213,44.870074767860913,3.0689071185265915,433.83657955656076,0,94470.216269571654,-741.12669861666541,94210.867622734659,0.0024903367157094181
2.1426204254821641,0,4.7868743422441185e-05,38,42,95,4.5473437309265137,-17.452923911275676,3.0388549679816022,-2608.9066333486853,0,-123695.36363628073,-745.31046430856827,-127063.98982220783,0.0049806734459707513
2.1426204254821641,0,4.7868743422441185e-05,38,42,96,8.2917022705078125,-55.453884843206367,3.3759633259006265,1208.8492899409184,0,-7773.6856892277438,-774.84336748730436,-7391.7576882914354,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,97,-0.85266298055648804,28.914151174261253,4.020551965867309,1096.5649878477527,0,118685.11495463617,-746.48341290433393,119068.12749721463,-0.0037355050881160423
2.1426204254821641,0,4.7868743422441185e-05,38,42,98,-1.4646300077438354,29.798145927287152,4.2721507577864823,631.30533954093539,0,-51371.482718881052,-709.0237679414746,-51415.130850596513,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,99,6.8209505081176758,-18.301515876960586,4.4253596654826017,-3502.4792943640628,0,-116849.22876229475,-699.51068166583832,-121065.09987520956,-0.0049806734314188361
2.1426204254821641,0,4.7868743422441185e-05,38,42,100,4.7673048973083496,-11.03819712024417,4.7326645417333557,2131.0110165176325,0,36748.285259073149,-671.78327261009599,38201.207470402172,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,101,0.19435231387615204,4.2513796106720898,4.3290755628109308,695.1195954418813,0,34910.030756509695,-676.15879422954447,34937.57294677179,0.00093387627566698939
2.1426204254821641,0,4.7868743422441185e-05,38,42,102,1.7421618700027466,2.8418245546835932,1.8923055526422587,-147.35571414023039,0,520.60240126584006,-848.32822346151329,-470.34740622857777,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,103,1.3480182886123657,-0.46986232388468074,-0.00081131645439658283,42.355646957074221,0,14754.75696812448,-915.457740122784,13881.184201318432,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,104,1.1030635833740234,0.17070393746245172,0.0011292963121320697,14.003163384267893,0,12605.738326774615,-829.54112323549214,11790.372200157166,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,105,0.96424305438995361,0.036933026005958991,0.00042202481460270361,5.5808445925919168,0,9643.1914273076727,-751.17520728739646,8897.6344196636892,1.8189894035458565e-12
2.1426204254821641,0,4.7868743422441185e-05,38,42,106,0.84756112098693848,0.014507136052089935,0.00043488427613474177,3.7292792402527426,0,7284.2510971982192,-682.00610485132302,6605.9892136074768,-9.0949470177292824e-13
2.1426204254821641,0,4.7868743422441185e-05,38,42,107,0.75340104103088379,0.0094960674442366496,0.00046527944124646794,2.3421616864492183,0,5227.4620763243211,-621.13355920249637,4608.6806401551594,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,108,0.67957526445388794,0.0057839432384385499,0.00044189856498839876,1.3945885639676365,0,3433.7410201807866,-567.49295139253047,2867.6488831940269,-4.5474735088646412e-13
2.1426204254821641,0,4.7868743422441185e-05,38,42,109,0.62160366773605347,0.0032819160974931903,0.00045358898456297888,0.80562392936344718,0,1860.675004065949,-520.14293414074723,1341.3414293596472,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,110,0.57707899808883667,0.0020344096528928848,0.00045592706847789492,0.37355050820561692,0,410.84330060814438,-478.28037385450438,-67.061032401433039,-2.8421709430404007e-14
2.1426204254821641,0,4.7868743422441185e-05,38,42,111,0.54477989673614502,0.00081729833629539609,0.00042787002438999367,0.032374377377820132,0,-921.77821472162304,-441.20922142017895,-1362.9538165960635,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,112,0.52202767133712769,0.00084769346429821343,0.00039747489638717638,-0.18802042246349385,0,-2155.0060334122204,-408.33117344046161,-2563.5239821067848,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,113,0.50701779127120972,0.00088276479723977167,0.00036240356344561814,-0.3523826460739653,0,-3292.3509076565997,-379.12450437222509,-3671.8265495065384,-4.5474735088646412e-13
2.1426204254821641,0,4.7868743422441185e-05,38,42,114,0.49902892112731934,0.00091082184132767292,0.00033434651935771684,-0.49619959173312783,0,-4364.2379037639284,-353.13846326890132,-4717.8713214562022,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,115,0.4972091019153595,-0.00029927520497061307,0.00029927520497061307,-0.63130035886749258,0,-5378.6865285612012,-329.98424630986636,-5709.3020752299353,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,116,0.5011933445930481,-0.00025602059688130315,0.00025602059688130315,-0.76079786837877317,0,-6353.2449397555565,-309.32845966654656,-6663.3338859983915,0.00031129209037317196
2.1426204254821641,0,4.7868743422441185e-05,38,42,117,0.50959515571594238,-0.00020808980240770675,0.00020808980240770675,-0.86414684231566052,0,-7268.1996318606234,-290.88627107643526,-7559.9500497793751,-9.0949470177292824e-13
2.1426204254821641,0,4.7868743422441185e-05,38,42,118,0.52202963829040527,-0.00016366613380648439,0.00016366613380648439,-0.9650054795311771,0,-8126.944311243451,-274.42109855100222,-8402.3304152739838,0
2.1426204254821641,0,4.7868743422441185e-05,38,42,119,0.53711682558059692,-0.00011573533933288798,0.00011573533933288798,-1.0322445710081882,0,-8929.4080033074788,-259.73309256835734,-9190.1734960928898,-0.00015564604473183863
2.1426204254821641,0,4.7868743422441185e-05,38,42,120,0.55409002304077148,-6.8973586816749576e-05,6.8973586816749576e-05,-1.0770706319928622,0,-9660.0889845463535,-246.65259893935732,-9907.818498471659,0.00015564604473183863
2.1426204254821641,0,4.7868743422441185e-05,38,42,121,0.57215678691864014,-3.7409400621326634e-05,3.7409400621326634e-05,-1.0882771472390307,0,-10330.041237082061,-235.03626765647823,-10566.165626239734,0.00015564604473183863
2.1426204254821641,0,4.7868743422441185e-05,38,42,122,0.58993947505950928,-1.6366612916787079e-05,1.6366612916787079e-05,-1.0621286116646376,0,-10919.393119046425,-224.77148880610059,-11145.226269526054,0.00046693813419551589
2.1426204254821641,0,4.7868743422441185e-05,38,42,123,0.60720950365066528,5.8452190645173e-06,-5.8452190645173e-06,-1.0272638975654467,0,-11437.030774445473,-215.76067231795568,-11653.819177599129,-0.00046693813419551589
2.1426204254821641,0,4.7868743422441185e-05,38,42,124,0.62284255027770996,2.922609300327969e-05,-2.922609300327969e-05,-0.93761177559609854,0,-11862.517254975277,-207.9255282313654,-12071.380706274329,-0.00031129208946367726
2.1426204254821641,0,4.7868743422441185e-05,38,42,125,0.63633787631988525,4.9099841069668039e-05,-4.9099841069668039e-05,-0.80811426608481796,0,-12200.65143949792,-201.19352548931985,-12402.653001430303,7.7823022365919314e-05
2.1426204254821641,0,4.7868743422441185e-05,38,42,126,0.64655321836471558,6.5466451667148316e-05,-6.5466451667148316e-05,-0.63254552722817803,0,-12437.430164629131,-195.51182225951243,-12633.574065477738,0.00046693813419551589
2.1426204254821641,0,4.7868743422441185e-05,38,42,127,0.6529390811920166,7.7156889796182906e-05,-7.7156889796182906e-05,-0.39471837033726859,0,-12569.159015842761,-190.83777152558963,-12760.391661384732,-0.00015564604473183863
2.1426204254821641,0,4.7868743422441185e-05,38,42,128,0.65209215879440308,-0.0011551519908027143,-9.0016369882675527e-05,-0.012451683606853899,0,-12518.529225128932,-187.18849435251093,-12705.731494156433,-7.7823022365919314e-05
2.1426204254821641,0,4.7868743422441185e-05,38,42,129,0.64256978034973145,-0.0011539829395680291,-9.1185421117360765e-05,0.43829926296125721,0,-12262.405564346112,-184.56749277629072,-12446.535691735711,0.00031129209128266666
2.1426204254821641,0,4.7868743422441185e-05,38,42,130,0.62211823463439941,-0.0010557832667059202,-0.00018938509397946961,1.1194063562561654,0,-11769.550494829786,-182.97647890342498,-11951.409123837404,-0.00031129208764468785
2.1426204254821641,0,4.7868743422441185e-05,38,42,131,0.57451063394546509,0.0017700690159800343,-0.00052490065529464452,2.6322859144889139,0,-10479.714209541527,-182.79787506668916,-10659.878242233277,0.00031129209128266666
2.1426204254821641,0,4.7868743422441185e-05,38,42,132,0.45413771271705627,-0.00024381399238375566,-0.00037877018795893922,-0.019922693770966237,0,-7155.2815390718697,-184.94267756796975,-7340.2444506256998,0.00031129209037317196
2.1426682942255866,0,4.963448373018764e-05,38,42,0,0.0091868136078119278,-3.5181786858034088e-06,4.4953352248918765,42.985970309650298,0,72548.514064835486,10612.631226049358,83208.626367737772,-0.0002251634286949411
2.1426682942255866,0,4.963448373018764e-05,38,42,1,33.825901031494141,-1354.0827189774882,8.9527503471819347,30038.392301990491,0,-80147.442581234936,3561.381845010596,-47892.798402864151,7.2759576141834259e-12
