beginning_time_s,candidate,dt_s,tail_cells,tail_drained_m3,physical_velocity_max_m_per_s,restoration_delta_velocity_max_m_per_s,terminal_velocity_max_m_per_s,physical_impulse_max_kg_per_m2_s,restoration_impulse_max_kg_per_m2_s,terminal_axis,terminal_face,terminal_provisional_momentum,terminal_physical_momentum,terminal_momentum,terminal_face_density,terminal_physical_velocity,terminal_velocity,restoration_axis,restoration_face,compatibility_residual_max,column_stress_rate_max,column_buoyancy_rate_max,column_advection_rate_max,column_source_rate_max,column_pressure_rate_max,column_restoration_rate_max,column_total_rate_max,column_closure_residual_max,force_inclusive_provisional_byte_identity,force_inclusive_provisional_difference_count,force_inclusive_provisional_difference_max
2.1426204254821641,0,4.7868743422441185e-05,222,1.4891640417273467e-05,248.72746276855469,6.11376953125,246.54727172851562,16.663501739501953,1.6314010620117188,2,85006,49.659210205078125,53.025634765625,52.560844421386719,0.21318769454956055,248.72746276855469,246.54727172851562,2,62817,1.6982269244181225e-06,4665.6883662181199,9.5611948873922152,150776.69965572431,0,266096.56283069082,27874.478381159533,266967.06252198271,0.0099613468919415027,0,11258,1.9073486328125e-06
2.1426682942255866,0,4.963448373018764e-05,247,1.6814256259578816e-05,254.57662963867188,9.15234375,245.42428588867188,16.428524017333984,2.1610488891601562,2,85006,54.530864715576172,55.866695404052734,53.858219146728516,0.21944943070411682,254.57662963867188,245.42428588867188,2,85006,1.709141542960424e-06,4927.2844276689211,9.5132413617902198,176609.67772794262,0,227145.33526197934,40465.339948779714,227277.79620935302,0.0048034866485977545,0,10960,3.814697265625e-06
2.1427179287093168,0,4.9861595471156761e-05,289,2.27241251509942e-05,217.95799255371094,7.275047779083252,213.98927307128906,17.165374755859375,1.495625376701355,2,85006,47.838436126708984,43.80255126953125,45.061790466308594,0.21057966351509094,208.00941467285156,213.98927307128906,0,33621,1.8754599295789376e-06,5042.5420734546142,9.4820940341464386,144526.19073708009,0,193846.84640158425,29584.111654504344,198185.23714346523,0.009563214989611879,0,12977,3.814697265625e-06
2.1427677903047879,0,5.4847754654474556e-05,327,2.5701724509050593e-05,206.23689270019531,9.7175750732421875,206.82707214355469,15.466163635253906,2.2351341247558594,2,70214,42.374439239501953,44.103946685791016,44.417453765869141,0.21475647389888763,205.36724853515625,206.82707214355469,2,40630,1.860698830569163e-06,5352.5024200679791,9.5240864618136545,140424.85911657105,0,219554.03040877832,40751.60667627283,231646.45070651977,0.0086938318563625216,0,11809,3.814697265625e-06
2.1428226380594424,0,5.9166559367440641e-05,365,3.5682967658607378e-05,207.20286560058594,11.032302856445312,205.96841430664062,16.163492202758789,2.5041713714599609,2,77610,43.221176147460938,44.909446716308594,44.641891479492188,0.21674144268035889,207.20286560058594,205.96841430664062,2,48026,1.6041394701460376e-06,4710.8663839080937,9.5866204119880116,109636.59692736778,0,192348.5657824415,42324.099934700724,202584.67166122096,0.0080592341837473214,0,11651,3.814697265625e-06
2.1428818046188098,0,5.9413217968540266e-05,500,6.9914333799857989e-05,204.94149780273438,11.851852416992188,201.11137390136719,15.886651039123535,2.7094383239746094,2,77610,42.603443145751953,44.118370056152344,43.293846130371094,0.21527299284934998,204.94149780273438,201.11137390136719,2,55422,1.7724091776472051e-06,3692.8454013778751,9.5619132270565483,94193.071304870056,0,149525.7863442167,45603.291937650589,149653.94192983434,0.0080257756635546684,0,13521,3.337860107421875e-06
2.1429412178367784,0,6.0848105931654572e-05,459,5.2133615304248406e-05,212.86454772949219,12.380699157714844,208.98397827148438,14.554248809814453,2.5727405548095703,2,85006,43.292369842529297,46.452602386474609,45.605758666992188,0.2182261049747467,212.86454772949219,208.98397827148438,2,55422,1.5907453416730277e-06,3267.2118418252044,9.5721235456599985,79966.693521146968,0,181102.24618924057,42281.358070525777,178538.93011849956,0.0039182580221677199,0,12245,3.814697265625e-06
2.14300206594271,0,5.8555906434776261e-05,348,2.775477307404388e-05,209.83085632324219,11.97406005859375,206.28024291992188,16.845466613769531,2.4895744323730469,2,92402,41.478557586669922,44.751728057861328,43.994472503662109,0.2132752537727356,209.83085632324219,206.28024291992188,2,62818,1.5773211998748593e-06,3135.265647493356,9.4837982135007906,95250.483655753313,0,193094.7486600324,42516.196639293972,193782.57082896234,0.0081432802835479379,0,11272,3.337860107421875e-06
