beginning_time_s,candidate,dt_s,tail_cells,tail_drained_m3,physical_velocity_max_m_per_s,restoration_delta_velocity_max_m_per_s,terminal_velocity_max_m_per_s,physical_impulse_max_kg_per_m2_s,restoration_impulse_max_kg_per_m2_s,terminal_axis,terminal_face,terminal_provisional_momentum,terminal_physical_momentum,terminal_momentum,terminal_face_density,terminal_physical_velocity,terminal_velocity,restoration_axis,restoration_face,compatibility_residual_max,column_stress_rate_max,column_buoyancy_rate_max,column_advection_rate_max,column_source_rate_max,column_pressure_rate_max,column_restoration_rate_max,column_total_rate_max,column_closure_residual_max,column_vreman_min_m2_per_s,column_vreman_max_m2_per_s,attempt_velocity_max_m_per_s,attempt_velocity_axis,attempt_velocity_face,attempt_velocity_x,attempt_velocity_y,attempt_velocity_z,force_inclusive_provisional_byte_identity,force_inclusive_provisional_difference_count,force_inclusive_provisional_difference_max
2.1409227305193781,5,0.00091892189811915159,66031,0.0086457887710370499,14.272916793823242,2.2318930625915527,15.159546852111816,3.2749590873718262,0.70037412643432617,2,11312,3.1280522346496582,2.781557559967041,2.9543473720550537,0.19488361477851868,14.272916793823242,15.159546852111816,2,402951,2.6461839297553524e-07,13.733140482162554,9.6420480753796891,742.15970929928358,0,1587.4532991093029,379.77054832222905,1716.7316484911153,6.4863668058023904e-05,2.4821229089866392e-06,0.0038941248785704374,15.159546852111816,2,11312,46,45,1,0,2294974,0.065203428268432617
