beginning_time_s,candidate,represented_dt_s,maximum_deviation,p95,tail_cells,tail_drained_m3,dynamics_passed,physical_valid,terminal_valid,token,next_available,suggested_dt_s,disposition,error
2.1224930408643559,0,0.0014522228157147765,0.25121128559112549,0.027810633182525635,30053,0.0051906897500530449,0,1,1,0,1,0.0014414031757041812,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1224930408643559,1,0.0014414031757041812,0.2501705578973985,0.02754676342010498,30053,0.0051906896713281364,0,1,1,0,1,0.0014398811617866158,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1224930408643559,2,0.0014398811617866158,0.25002380304090877,0.027508735656738281,30053,0.0051906896602637058,0,1,1,0,1,0.0014396687038242817,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1224930408643559,3,0.0014396687038242817,0.25000357627868652,0.027503609657287598,30053,0.0051906896586817386,0,1,1,0,1,0.0014396366896107793,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1224930408643559,4,0.0014396366896107793,0.2500004768371582,0.027502179145812988,30053,0.0051906896584535452,0,1,1,0,1,0.0014396322658285499,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1253743037814274,0,0.0014339921763166785,0.26242306441660279,0.045392990112304688,39644,0.003985552029893368,0,1,1,0,1,0.0013353975955396891,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1253743037814274,1,0.0013353975955396891,0.25072721768639927,0.045667052268981934,39644,0.0039855541324982082,0,1,1,0,1,0.0013296508695930243,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1253743037814274,2,0.0013296508695930243,0.25004208322972898,0.045693874359130859,39644,0.0039855542548802893,0,1,1,0,1,0.0013293182710185647,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1253743037814274,3,0.0013293182710185647,0.25000239686069747,0.045696735382080078,39644,0.003985554261870498,0,1,1,0,1,0.0013292991789057851,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1253743037814274,4,0.0013292991789057851,0.25000016160804095,0.045696854591369629,39644,0.0039855542622806535,0,1,1,0,1,0.0013292977819219232,1,production realized manifold deviation exceeds the dynamics-validity bound
2.1253743037814274,5,0.0013292977819219232,0.25000035762786865,0.045696735382080078,39644,0.0039855542622952451,0,1,1,0,1,0.0013292947551235557,1,production realized manifold deviation exceeds the dynamics-validity bound
